AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Treg_cluster,Study Abbreviation_BRCA
10,77,0.2544535679682388,0.2660302321,1.0157517951000001,159.0,0.7968778410755066,23,0.8,0,1
27,130,0.19007378389866653,0.4522630017,1.383392711,594.0,0.6974995985386097,54,0.54,1,1
1,4,0.024483918376637884,0.0894409689,0.6857140948999999,45.0,0.07788478187753141,4,0.78,1,1
6,28,0.1993425222191868,0.2575324154,0.5722942564,147.0,0.8454495722755957,14,0.64,0,1
7,14,0.12355481848435095,0.250822722,0.8465266869,81.0,0.18462428341507184,14,0.66,0,1
10,32,0.3816250229042948,0.1904609355,0.8888176988,225.0,0.9347729939187092,28,0.95,1,1
17,85,0.20253051385145546,0.4608337556,1.1191676921,386.0,0.7322242095192464,50,0.48,0,1
11,154,0.2296726149791249,0.6906189998000001,2.5980429041,796.0,0.5773078210017197,42,0.61,0,1
5,74,0.4725938561447929,0.461858306,1.9134129821,209.0,0.4930208937983251,75,0.41,0,1
16,78,0.5635794462689929,0.534771672,2.3278296311,205.0,0.6536518997225279,42,0.37,0,1
4,19,0.002950312510169889,0.30305122440000004,1.3499554541999998,65.0,0.1335890463942117,6,0.24,0,1
21,76,0.20384623625243886,0.29115285469999996,1.310187846,313.0,0.7555095942937317,46,0.47,1,1
5,26,0.06738673719520412,0.055834811799999995,0.39084368270000003,103.0,0.08757463365138303,14,0.34,1,1
19,2,0.02339743525064705,0.3313262784,0.6350420336,58.0,0.45542525768346004,13,0.57,1,1
22,8,0.1362864640321698,0.20000384670000002,0.9333512848000001,131.0,0.5567933701941203,23,0.66,1,1
11,7,0.10764273947949758,0.1407571705,0.4504229457,80.0,0.27875955920228784,9,0.3,0,1
5,11,0.08037002847208773,0.2627618677,0.6569046691,63.0,0.09703440552504816,7,0.52,0,1
7,31,0.2613369950850337,0.3649592858,1.6119035121,133.0,0.3226247435512454,54,0.67,0,1
23,5,0.06042628116611502,0.1497005361,0.5988021442,72.0,0.523908761034658,9,0.47,0,1
17,30,0.2261857822059951,0.7444581959000001,3.0064657912,161.0,0.6092183491911147,40,0.39,0,1
10,33,0.10010250196015502,0.31519958600000003,1.0888712969,159.0,0.2876102368027648,13,0.7,1,1
21,35,0.2305645714347661,0.2345648555,0.7036945665000001,174.0,0.5300552549025779,13,0.65,1,1
13,72,0.2954106119038236,0.4681442214,1.1859653608,353.0,0.4405286322623074,37,0.65,1,1
25,4,0.1647355045877535,0.2781276237,0.3893786732,47.0,0.5503752958126439,4,0.38,0,1
27,50,0.4120137447436273,0.2565750053,0.6842000142,198.0,0.7956985785118349,30,0.57,1,1
28,42,0.17554029506895213,0.31825999969999996,1.070510908,205.0,0.911737186127052,16,0.8,1,1
12,19,0.015826294749044068,0.1421106761,0.48317629869999995,53.0,0.2261603335970377,3,0.65,1,1
18,80,0.20716584722039905,0.290087807,1.24737757,322.0,0.5124750547504162,42,0.77,1,1
16,81,0.3013045147713771,0.9325481192,3.7301924769999997,389.0,0.6652839001682185,49,0.49,1,1
20,85,0.30700345859055644,0.2569499089,0.9956808969,366.0,0.8984495776252026,47,0.7,0,1
23,68,0.2714520937885698,0.6778656090999999,2.1183300284,267.0,0.5779510511808844,39,0.43,1,1
6,11,0.07405739982420909,0.343159957,0.343159957,79.0,0.2292888539410449,13,0.59,0,1
7,25,0.16823941550254834,0.48497902979999996,1.4264089112,217.0,0.3974873269189063,22,0.63,1,1
2,3,0.017746045607653006,0.0869738459,0.4348692296,67.0,0.050587394398279854,3,0.56,0,1
3,45,0.182152495349732,0.2874502057,1.0635657612,300.0,0.17061569774676946,26,0.74,1,1
4,52,0.14419393131346386,0.2925212468,0.43878187020000003,194.0,0.20449514917889008,23,0.59,0,1
9,50,0.2157729436655336,0.2279264293,0.7407608953,207.0,0.31244223876545923,26,0.4,0,1
9,33,0.1847102311611337,0.4590444554,1.4918944799,166.0,0.4527582772786959,22,0.5,1,1
16,41,0.11889270868022515,0.2615515476,0.7265320767,396.0,0.4602871973977296,35,0.38,0,1
16,63,0.4027870984080309,0.7210353345999999,3.0944433112,215.0,0.6070723113748785,67,0.41,0,1
11,112,0.5200276471794176,0.8339559947,2.409206207,354.0,0.9327281962698584,79,0.9,0,1
4,9,0.1088652635615952,0.0295724632,0.6801666538,95.0,0.10394268547918167,9,0.69,0,1
21,29,0.3849490490472975,0.6254424117,1.7057520318000001,96.0,0.2701177085820932,42,0.21,0,1
13,74,0.2337412603629473,0.8199637073,2.0640465734999998,361.0,0.6248985826672285,77,0.46,0,1
1,2,0.0007200122212417048,0.1602419782,0.4807259346,58.0,0.034489601116040075,2,0.24,1,1
22,28,0.19987837271321046,0.2486641529,0.9324905732,213.0,0.7005625555964029,44,0.72,1,1
15,46,0.14764748647377068,0.0891169358,0.8020524224,310.0,0.3681518630023286,14,0.27,0,1
23,2,0.02761234943858173,0.2334209897,0.4376643557,47.0,0.6164255088225865,4,0.69,1,1
6,3,0.0627875237402461,0.058216304299999994,0.6112711946,50.0,0.12655638294665875,6,0.62,1,1
23,18,0.2216048669411481,0.5831584538,2.1868442019,98.0,0.5948893740870207,21,0.47,0,1
15,38,0.391224588030909,0.6977129583,1.423334435,200.0,0.6622758852125601,61,0.64,1,1
0,0,0.0,0.1144904658,0.37209401369999995,48.0,0.001857068523949832,0,0.24,0,1
11,33,0.17335526279699426,0.2341520616,1.2227940996,194.0,0.973727331933227,54,0.75,0,1
0,2,6.407980720791227e-05,0.0,0.0,72.0,0.027465677329096518,2,0.69,1,1
6,45,0.41668167747499096,0.2812941896,0.8694547677,153.0,0.4593236607285383,56,0.3,0,1
22,28,0.08227352125613951,0.1736539819,0.5209619458,57.0,0.5597823330536428,5,0.23,0,1
9,42,0.07055294871341625,0.0,0.0,100.0,0.2724742797590157,5,0.77,1,1
9,92,0.2853802101700183,0.2801012043,0.7469365448,140.0,0.6304663067954158,34,0.88,1,1
20,99,0.3857577008449722,0.43429805479999994,1.6069028028,100.0,0.5541736547552994,65,0.35,1,1
9,106,0.17133062839893046,0.167849804,0.5275279553,324.0,0.8336156370254558,20,0.92,1,1
23,34,0.1222632019439332,0.0,0.0,93.0,0.9468491769037118,12,0.79,1,1
8,36,0.09799686835044594,0.09452149630000001,0.37808598509999997,95.0,0.16609074959715914,12,0.62,0,1
6,36,0.1459134093525478,0.9017861848000001,2.0571997341,143.0,0.17557960514833895,20,0.57,0,1
3,14,0.06374566084110188,0.0930282721,0.713216753,102.0,0.06757569580095593,14,0.55,0,1
2,6,0.052182885003158735,0.2751381634,0.6328177758,92.0,0.5777983349834064,1,0.55,0,1
2,6,0.06956463561855579,3.3175876767,10.044072782999999,71.0,0.07277525139819291,6,0.3,0,1
13,27,0.09788013356809942,0.2425492182,0.37729878380000004,133.0,0.9473501023389798,19,0.74,0,1
4,11,0.098700005162493,0.19600835149999998,0.8960381784,85.0,0.1556932877999068,13,0.52,0,1
9,11,0.0627136954450817,0.1719567636,0.6018486728,118.0,0.18229134364596453,13,0.79,1,1
8,16,0.18391300533705668,3.6638945419,10.567761942999999,107.0,0.17767939958903334,16,0.61,0,1
16,81,0.4648823362961584,0.37711226979999996,0.7542245395999999,275.0,0.9021721656866584,37,0.78,0,1
18,24,0.25294736025590603,0.8874443136,2.7214958951,117.0,0.4032738387982078,36,0.31,0,1
1,13,0.044644384331362766,0.22646008120000002,0.3235144016,184.0,0.09245245818702784,10,0.94,1,1
18,53,0.2986810473632481,0.592985734,1.5916985493,245.0,0.6872479288104495,40,0.81,1,1
16,109,0.3075266353906536,0.4478210006,1.5033990733000002,532.0,0.6902181298752564,51,0.63,0,1
5,33,0.1064119631012846,0.15567378810000002,0.5292908794,158.0,0.2664775608977244,21,0.83,0,1
0,19,1.2800613495454072e-05,0.028660581,0.028660581,53.0,0.000829391542354327,0,0.36,0,1
11,8,0.0928239180777862,0.12386884140000001,0.5264425758,94.0,0.2812176802231052,9,0.68,1,1
17,96,0.4164936341100804,0.5004846725,1.5640146015,367.0,0.6279510302379291,67,0.42,0,1
19,10,0.09893847105525096,0.1811077947,0.36221558950000005,93.0,0.9410647476401932,16,0.65,0,1
5,8,0.04141486741528688,0.1300318464,0.6176512705,79.0,0.1505596921477032,5,0.75,1,1
1,5,0.09687722983852223,0.08962059929999999,0.4182294632,72.0,0.032977212207155084,14,0.27,0,1
18,52,0.5701177737261993,0.3390154776,0.7910361144,201.0,0.946488405028838,39,0.69,0,1
9,52,0.32992019061039096,0.2901383709,0.9026527093000001,275.0,0.4306451670072928,26,0.64,0,1
14,99,0.6514265425104153,1.1111600411,3.5674085531,318.0,0.92091938968057,72,0.52,0,1
25,71,0.2897855522680347,0.0,0.0,311.0,0.7242507037835836,41,0.81,1,1
9,30,0.22792348785909386,0.6018912754,2.0591017318000002,122.0,0.3329257027879025,54,0.61,1,1
6,7,0.1801711108972585,0.2791718708,0.7754774188,71.0,0.2591171041235887,6,0.69,0,1
0,19,1.1340324034811033e-05,0.0894671542,0.26840146260000003,38.0,0.06810773356747676,0,0.36,1,1
11,33,0.20174610110396893,0.3180547632,1.214390914,286.0,0.5640108837619262,38,0.75,0,1
22,21,0.1524430499371082,0.2034454021,0.7911765639,159.0,0.2574360195057379,19,0.23,0,1
4,27,0.181034743066121,0.5478891657,0.7000806006,178.0,0.4089270967642475,23,0.55,0,1
21,20,0.0670786277100281,0.1349869815,104.93887938,169.0,0.4938615295293463,16,0.4,0,1
5,38,0.17541766333650946,0.1153194377,0.6342569075,298.0,0.2170157389430684,11,0.87,1,1
4,50,0.10892293687749184,0.0,0.0,121.0,0.11723436215140548,17,0.31,0,1
12,130,0.42931713935600974,0.0,0.0,553.0,0.6057786201692793,77,0.26,0,1
28,73,0.2454088218917156,0.4098591666,0.8412898682,172.0,0.7420969354090193,22,0.69,0,1
4,86,0.12292402139431095,0.17125046260000001,0.31803657329999996,253.0,0.3704169643649608,10,0.75,1,1
16,77,0.17868089585536445,0.4675627194,1.3389296057,266.0,0.7782743292108926,39,0.88,1,1
23,110,0.4035168330860705,0.173396469,1.2354498417,112.0,0.5957638994572094,32,0.21,0,1
5,49,0.09024870922207012,0.17641094350000003,0.5040312672999999,158.0,0.1298403243951483,17,0.63,0,1
24,143,0.3307208652889549,0.2761056449,0.8743345423000001,379.0,0.8421661112116126,45,0.54,0,1
13,56,0.22180854032361985,0.9251665922,3.1902296283,350.0,0.5935212521862469,43,0.48,1,1
8,106,0.4512619855590189,0.0,0.0,309.0,0.8010597711805146,60,0.81,0,1
5,19,0.09850001466971588,3.8515992339999996,11.760608348,128.0,0.15445477669085966,19,0.73,0,1
5,19,0.09728876338041967,0.37469062259999997,0.8430539009,125.0,0.14340187853371011,13,0.52,0,1
20,27,0.159237768878593,0.7204535089,3.1589115388,223.0,0.4957531370083793,32,0.31,0,1
18,27,0.3151472600405355,0.2843606882,0.3696688947,184.0,0.41306124426764057,21,0.7,1,1
20,19,0.11400183056596536,0.40861674649999996,1.3425978814,151.0,0.4437097516922849,32,0.32,0,1
12,82,0.4828013733127892,0.2497830842,0.9158713088,257.0,0.5074842718515816,48,0.36,0,1
16,31,0.12948181509889944,1.1813039799,4.3955496926999995,185.0,0.5777675648977919,42,0.38,0,1
9,7,0.16927815745563685,0.4479307893,1.5957534369,65.0,0.18324555877836127,8,0.22,0,1
6,28,0.11258710557455462,0.2199935531,0.5224846886,170.0,0.18706769999146464,18,0.49,0,1
8,54,0.13804793150486672,0.0905158189,1.1465337058,232.0,0.18371915727023905,18,0.54,1,1
0,19,0.0057784662002130895,0.087190716,0.668462156,53.0,0.0055440557162764,3,0.72,1,1
3,2,0.05105289098780348,0.0577252805,0.4618022439,39.0,0.06494887039431647,4,0.39,0,1
1,3,0.0002033300167812015,1.5585059866,3.5271451276,72.0,0.10221733146802887,0,0.36,0,1
7,15,0.058960773653918275,0.6355792322,1.0677731101,132.0,0.2472458925680373,14,0.53,0,1
4,19,0.06755026953859758,0.0,0.0,81.0,0.11168340028090068,12,0.75,0,1
4,140,0.3453723945412371,0.488563907,1.8432183765,335.0,0.7511981786166254,72,0.67,0,1
9,11,0.0691895974562986,0.0,0.0,40.0,0.22269092131925214,4,0.38,0,1
7,46,0.19976345355269173,0.2602132226,0.32526652829999997,47.0,0.21530254312652547,18,0.26,0,1
2,16,0.035733038739287376,0.1974121071,0.5044976071,43.0,0.10953370347664426,3,0.62,0,1
3,16,0.06693838829764374,0.1289334673,0.5157338692,63.0,0.10045018894419304,12,0.52,1,1
11,61,0.6386788413069642,0.6498291783,1.8364737647,178.0,0.9497690205272687,68,0.88,0,1
2,22,0.031518887218070904,0.0448198696,0.3137390873,65.0,0.1234015821482439,7,0.42,1,1
15,83,0.2601327442123099,0.0,0.0,185.0,0.38275272543462696,56,0.34,0,1
15,26,0.09380064205056184,0.2400927317,0.5020120753,94.0,0.7102528194834142,21,0.58,1,1
10,26,0.12262296925278207,0.18437224870000002,0.553116746,68.0,0.2863818837051104,12,0.48,0,1
7,24,0.1348084307270321,1.4757939837,3.8414049281000002,46.0,0.2209586104012105,7,0.39,0,1
23,122,0.19242858369577745,0.2436347163,0.7752013701999999,316.0,0.3649553121287665,41,0.26,0,1
4,25,0.08782187651729252,0.1261114226,0.5464828312,75.0,0.12698996421114386,14,0.59,0,1
0,19,8.179312888740548e-05,0.0,0.0453034379,81.0,0.0076084255158183935,1,0.9,0,1
11,117,0.4032242722319225,0.0,0.0,135.0,0.44076959343962907,84,0.22,0,1
4,20,0.042396154202759,0.2894490242,0.5121021198,75.0,0.08485847501474629,9,0.78,0,1
5,38,0.1992567629633038,0.4067202936,1.1297785934,72.0,0.1994259876985988,27,0.56,0,1
16,91,0.3518523012405643,0.17572179370000002,0.4393044844,189.0,0.8027746970538701,28,0.79,1,1
5,99,0.2356989855917944,0.0443808871,0.5547610884,185.0,0.39990418914433,34,0.34,0,1
16,234,0.4278479488679349,0.38168355579999996,1.3995063712,378.0,0.7831085856733018,79,0.43,0,1
17,61,0.22149288633542544,0.3326879504,1.1168809763,100.0,0.4129121024864818,21,0.91,1,1
21,72,0.07272752074907947,0.3695569686,0.8776978005,300.0,0.6253950967742682,8,0.79,1,1
15,150,0.40381639311331397,0.2714659985,0.7012871628,249.0,0.7126301729650024,50,0.53,1,1
24,167,0.6928790816386865,0.6434861782,2.0591557702000003,200.0,0.8911025313388415,29,0.5,0,1
11,81,0.2047846584330363,0.1903012945,0.7136298545,111.0,0.3321881891073581,32,0.23,0,1
6,49,0.056335319405309676,0.3270527861,0.8503372438,223.0,0.1924425960539568,7,0.54,0,1
15,171,0.3664272468284148,0.2537540782,1.1764961808,300.0,0.5205003431068742,53,0.28,0,1
24,76,0.22373391918299207,0.2790413402,0.8585887390000001,227.0,0.9265543622029658,34,0.6,0,1
17,305,0.5172460996195272,0.631811197,2.7015375322,446.0,0.770072076723175,85,0.52,0,1
13,36,0.0651081456548738,0.2865733713,1.050769028,126.0,0.338899130619408,14,0.53,0,1
7,65,0.17070392034952428,0.0,0.0,134.0,0.6066228485236901,21,0.84,1,1
18,49,0.053308842075726434,0.0,0.0,118.0,0.2485362585555416,9,0.22,0,1
3,21,0.053039052751387435,0.12077390660000001,0.5314051892,130.0,0.09977039324053533,11,0.34,0,1
4,59,0.14520583866145895,0.3112001835,0.6446289516,150.0,0.1847625995008448,19,0.5,0,1
14,204,0.4260712017653988,0.3257017232,1.16322044,349.0,0.6098669016336289,43,0.62,0,1
5,47,0.07507536618334283,0.1579907192,0.49654226030000004,249.0,0.17547149354801087,20,0.79,0,1
6,53,0.08684312494874417,0.4740100942,1.1511673717,132.0,0.2926979705182827,18,0.68,0,1
1,26,0.037412731136373605,0.0671209307,0.7159565940000001,72.0,0.03985555520207097,2,0.43,0,1
2,9,0.020171254098563383,0.045425393700000004,0.158988878,83.0,0.07538484317630226,4,0.46,1,1
17,275,0.44544714029364135,0.7172490897,3.1603788017000003,649.0,0.8542878722036593,76,0.79,1,1
5,14,0.016275507415936846,0.1353223585,0.4736282547,83.0,0.12882249639799714,6,0.43,0,1
0,11,0.0006356539244026008,0.023244127599999997,0.1394647654,80.0,0.03653013584315679,2,0.73,0,1
13,76,0.08113450384788695,0.8595876667,1.9001411578999998,435.0,0.7534952366837927,26,0.88,1,1
21,157,0.4131998753634791,0.2295346404,0.6375962235,238.0,0.8201304980746685,53,0.46,0,1
2,13,0.0045430620251351314,0.11336676970000001,0.36277366310000003,73.0,0.058682205555713136,0,0.67,0,1
21,178,0.3063493740121145,0.2459458784,0.8496312165000001,328.0,0.5683354290619338,51,0.28,0,1
3,28,0.0685979106529295,0.2046074832,1.0230374158,77.0,0.12853689154891762,9,0.61,1,1
20,13,0.032037090434251236,0.1569584396,0.6054111243,63.0,0.5399221568105804,8,0.57,1,1
5,45,0.0764156888223445,0.42754328880000003,1.2113726515,120.0,0.11102454639526392,9,0.58,0,1
21,23,0.07405309138486336,0.2602085168,0.6938893781000001,75.0,0.5186428516646204,6,0.38,0,1
6,36,0.06239527505718361,0.1317643942,0.5709790415,141.0,0.16890103061908224,10,0.74,1,1
3,55,0.09978449929448586,0.6275424369,1.7378098252,231.0,0.2397039413285044,28,0.23,0,1
25,258,0.6076607993820875,0.1391124445,0.3477811113,310.0,0.7386225834242414,42,0.71,0,1
8,11,0.016204053752141106,0.4367028385,0.8079002513,61.0,0.1431738005107582,6,0.39,0,1
2,27,0.05785068241518247,0.1156232119,0.18499713899999998,107.0,0.12376436486144896,13,0.78,1,1
8,42,0.08225031769042981,0.2905578012,1.2069324052,122.0,0.20874699632262647,10,0.67,0,1
8,49,0.20583204327933385,0.3936078608,1.0277538588,114.0,0.7910760669378877,21,0.74,0,1
23,44,0.17613109277829678,3.1856606777999996,7.7774060685,81.0,0.5283902194610871,16,0.36,0,1
24,162,0.44456453846767796,0.6247445218,2.1605748045,188.0,0.8589201935261559,55,0.48,0,1
19,48,0.05749911567851607,0.22951104420000001,0.6426309237,155.0,0.8640202098147491,12,0.57,1,1
0,2,1.2431434740466847e-05,0.021965099300000002,0.021965099300000002,115.0,5.568111049308316,0,0.65,0,1
21,238,0.6369589750232449,0.34183231740000003,1.7091615868,238.0,0.6265417760107991,64,0.25,0,1
19,65,0.19763021565530445,0.2568309763,0.5778696966,188.0,0.6185392731118108,38,0.58,0,1
17,28,0.06313180046150545,0.2261826247,0.7916391864,90.0,0.8619275226602771,20,0.67,0,1
20,78,0.18246926696776888,0.1926741643,0.620838974,153.0,0.8421678584627047,19,0.71,0,1
12,150,0.3858840676855084,0.2489718211,1.0705788306,271.0,0.6168468784775106,35,0.77,0,1
22,205,0.5618400807624994,0.6085025188000001,1.8907042547,247.0,0.7743921020963154,64,0.38,0,1
1,14,0.022672219435764016,0.35062568060000004,1.0737911467,97.0,0.05602971180205815,5,0.6,1,1
4,43,0.08748408267542325,0.3357358817,0.6267069791,136.0,0.145809799087344,19,0.94,1,1
2,86,0.17277045487106454,0.0798503158,0.2927844912,211.0,0.7371403255614225,21,0.66,1,1
9,73,0.2078674189581107,0.45225474509999997,1.7228752193999999,118.0,0.3667681149650813,72,0.35,0,1
19,98,0.09356522134094616,0.5139024005,1.5193636190000002,580.0,0.6097251487177099,36,0.91,1,1
15,217,0.2908996203894272,0.8758304023000001,2.4253764987,570.0,0.5191798725868288,48,0.61,1,1
6,44,0.0720850243440199,0.12278328890000001,0.4665764979,117.0,0.16731061970145167,9,0.75,1,1
14,33,0.0504695827831646,0.1706412498,0.2772920309,106.0,0.3112532248148902,11,0.33,1,1
8,85,0.24347875388289505,0.17550055280000001,0.7897524876,210.0,0.31264069411068257,28,0.51,0,1
18,77,0.16870414080166002,0.1463580881,0.5645240539999999,85.0,0.4207170048644355,11,0.61,1,1
4,31,0.097081102454988,0.2964870708,0.6988623812,90.0,0.1600196330836827,14,0.38,0,1
32,63,0.17951728106075704,0.9379856616,2.9807099914,119.0,0.7430914704233705,12,0.34,0,1
21,89,0.08395554917500184,0.04604202599999999,0.34531519509999997,51.0,0.3224227716945253,22,0.18,0,1
14,60,0.10117094737323724,0.5480810620000001,1.3245292331999998,163.0,0.5502837234299941,18,0.8,1,1
