ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1,Virus_HPV
257.1487,0.0,19.4077,1360.8028,2224.4451,1958.8832,766.9273,26.2004,1660.0047,193.6273,88.305,44.3142,461.9031,26.5238,26.8473,29.435,3502.4417,122.2685,652.0985,458.9919,1138.9049,86.3642,306.965,38849.9292,56986.0434,31350.6606,6733.1952,5141.7255,3807.1425,303.7304,4440.8037,511.0693,19802.3165,8510.5841,1249.8555,3931.9987,3170.2467,452.8462,29.1115,197.635,3.2346,0.0,4.205,19.0842,11.3212,0.6469,6.1458,73.4258,84.1,0.0,0.0,4446.2799,0.0,1.2938,86.3642,322.8146,72.4554,47.8723,38.4919,212.8377,239.0381,384.9193,1389.2674,75.69,335.1062,3079.5287,48.1958,153.9677,11.3212,37.5215,237.7442,51.4304,2714.4894,1429.0532,88.9519,1.23
194.9108,0.5617,1.6852,1195.0569,864.2045,619.5759,56.1719,8.1449,1361.0448,44.8055,24.9965,3.932,134.5317,0.8426,5.6172,4.2129,247.9989,24.7156,53.0824,2206.7125,626.3165,10.1109,138.4637,18284.5022,22256.8684,10528.9763,23132.7426,15592.9982,8103.0754,308.3837,11224.828000000001,241.5391,56235.6411,24805.9935,29573.397,4923.7467,2907.176,138.4637,6.1789,30.052,0.0,0.0,0.0,1.1234,2.5277,0.0,2.8086,30.052,11.7961,0.0,0.0,1257.4919,0.0,0.0,7.8641,165.4262,16.2898,10.3918,1.6852,537.5649,19.3793,51.6781,718.4384,7.3023,74.1469,1957.4554,4.7746,41.0055,2.2469,46.0609,46.9035,4.2129,13375.9303,1805.0836,1.4043,1.16
413.5856,0.0,88.9124,1132.0455,1431.3310000000001,1080.4446,1322.3075,49.7486,1346.3879,714.4906,223.6041,116.1683,574.226,33.0775,83.62,82.8261,1305.3718,221.2225,1950.516,431.5957,1759.9868,225.1918,435.565,19171.4078,25659.267000000003,18381.7491,15454.1492,6428.8886,5450.9129,771.1035,5452.7653,1149.5105,29764.487999999998,7134.9749,1733.5274,4608.6266,7875.6285,477.1103,64.3027,149.2458,0.0,0.0,5.2924,20.1111,6.6155,0.0,7.6739999999999995,67.4782,120.1376,1.0585,0.2646,4686.1604,2.3578,0.5531,101.3496,361.2067,164.8584,115.6391,123.31299999999999,296.3747,246.3615,1185.4988,2085.2077,218.3117,575.2845,1703.0537,60.598,92.3525,43.3977,52.6594,62.1858,37.8407,2956.6023,1468.3779,0.7939,7.3870000000000005
255.1475,3.2852,61.0499,1164.3282,1684.4843,1348.8468,604.2023,44.3501,1656.5601,286.8086,112.7917,81.8561,442.1326,3.0114,45.9927,100.1985,1117.2404,367.1207,1910.0678,2088.5634,1281.4948,145.9175,425.7067,25693.2065,25739.0295,28561.4291,12945.3754,8241.6755,6903.8396,128.9439,8664.9784,332.3523,23768.3937,12462.5967,6834.1168,3785.3672,2255.0133,290.4661,71.453,1144.6171,0.0,0.0,4.654,9.8556,9.0343,0.2738,0.8213,10.1294,295.6676,0.5475,0.0,3304.6335,1.9903,0.7474,128.1226,366.5731,146.1912,134.1455,70.6317,302.5118,239.2718,499.3498,1260.9678,155.2255,571.3504,1476.942,45.718999999999994,128.6702,16.1522,61.3237,6.0229,9.5818,10416.5355,761.3442,5.2016,5.912999999999999
131.8261,0.6957,17.7391,1011.4783,1251.1304,757.2174,325.5652,185.7391,4634.087,104.713,65.7391,19.1304,869.913,7.3043,120.3478,75.4783,5224.3478,366.6087,256.3478,205.91299999999998,882.0835,84.8696,907.4783,66238.9113,70749.0296,27788.7096,8849.767,6481.0157,2942.2609,953.0435,890.087,888.0,27823.6522,10262.9774,1125.913,6557.5652,25207.6522,156.8696,78.6087,193.3913,0.0,0.0,3.8261,19.8261,11.4783,2.7826,190.6087,332.8696,156.1739,0.0,0.0,4512.1635,0.0,2.4348,83.4783,479.3043,172.8696,98.4348,30.2609,126.6087,45.5652,1469.2174,887.3043,62.9565,321.3913,3098.6852,65.0435,99.4783,120.6957,32.0,139.1304,113.0435,15781.5652,1764.8696,465.3913,1.148
173.03400000000002,0.0,14.2708,563.6985,746.2465,721.2725,335.9596,11.2978,3077.1518,72.0618,63.6242,11.8924,219.4143,8.3247,14.8655,13.6762,283.6331,40.4341,101.0852,253.9022,765.8689,48.1641,390.0699,13852.2194,11942.9761,13884.8818,5325.4051,3733.0162,3638.4718,107.626,6140.0327,17.8386,13731.5297,5579.0337,915.7128,5379.5154,3555.8198,168.2771,10.1085,51.1372,0.0,0.0,0.0,22.5955,4.1623,1.1892,7.1354,102.869,121.3022,0.5946,0.0,3155.1836,0.5946,0.0,38.0556,151.6278,142.7085,35.0825,24.974,151.0331,248.5506,202.765,871.711,30.9202,376.9883,803.5439,44.5964,78.4897,11.8924,30.9202,146.2762,11.8924,2283.3358,934.7406,126.0592,11.137
215.9993,0.6868,33.3104,1859.2033,2210.5082,1685.783,855.0824,47.0467,2208.1044,300.4739,165.1786,19.5742,1344.0934,21.978,63.8736,77.2665,1262.0192,277.8159,305.6319,229.0522,1653.1559,251.3736,1045.6731,47758.5852,89941.7273,41454.5639,37915.8929,27946.0577,17234.8901,645.261,11678.228000000001,1376.0302,101294.9863,42857.3661,4558.228,4945.3984,9680.6319,403.1593,65.2473,487.9808,0.0,0.0,3.0907,39.8352,2.0604,7.2115,26.4423,549.794,168.2692,0.6868,0.6868,10396.8716,0.0,1.0302,141.8269,265.1099,182.6923,100.6181,61.1264,909.6841,81.7308,734.2033,2365.728,139.4231,626.717,2198.0357,98.9011,236.2637,82.0742,129.1209,219.7802,75.206,3157.2802,2019.2308,47.0467,3.803
149.3985,0.0,2.7163,827.7066,1008.1489999999999,697.3225,267.7532,36.4765,1447.0314,37.0586,22.1187,4.2685,237.4854,6.5968,45.0136,29.1036,2403.9581,180.8304,465.6577,630.5782,1140.8615,34.1482,227.0081,40703.7524,25237.6562,19652.9142,8265.813,5939.0764,682.9647,1103.9969,1704.3073,405.5103,27765.6189,4006.0807,2071.1292,4358.5565,5206.4416,86.1467,32.9841,208.7699,0.0,0.0,5.4327,3.1044,5.4327,0.38799999999999996,11.2534,48.8941,28.7156,0.38799999999999996,0.7761,1475.3589,0.0,0.0,48.506,428.7932,295.6927,36.8646,17.8502,82.2662,145.518,141.6376,857.9744,35.7004,233.993,829.643,8.149,88.475,4.2685,33.3721,114.0861,31.0438,7161.428000000001,1149.0105,10.0893,3.2510000000000003
56.6861,0.0,11.4904,803.5636,1192.7059,674.1048,173.1224,52.8559,4100.5489,80.4253,50.5579,7.6603,808.1597,6.1282,60.5162,81.199,9886.3597,180.0166,350.0749,114.1382,1855.3126,21.4488,435.10400000000004,31263.0962,43897.8042,19437.4059,15049.3897,8011.1227,7111.8056,1476.1363,6328.1588,1153.6384,38436.2301,17782.9766,3590.3741,3199.6997,8374.2201,252.7893,34.4713,1023.4137,0.0,0.0,2.2981,9.9584,9.9584,0.0,6.8943,131.7568,146.3114,0.0,0.0,4971.6991,0.7659999999999999,1.5321,29.8751,238.2348,240.5328,226.7443,23.7469,445.0624,13.0225,156.2697,1709.7749,90.3913,458.0849,1006.4308,340.8825,185.3788,57.4521,306.4113,303.3472,35.2373,8072.405,1876.769,36.0033,1.1079999999999999
171.9512,0.6098,28.6585,1181.0976,1320.122,1501.8293,510.9756,42.0732,1818.9024,195.0244,82.3171,85.3659,1143.2927,13.4146,73.7805,63.4146,3501.2195,148.7805,426.8293,442.6829,1276.2195,72.561,612.8049,28273.1037,34566.7744,24148.4695,17845.122,13983.5366,13278.0488,665.2439,10213.4146,1522.5610000000001,65184.1463,36656.0915,12991.3415,3296.3415,9946.3415,310.3659,35.3659,401.2195,0.6098,0.0,2.439,21.9512,15.8537,0.0,15.8537,69.5122,93.9024,2.439,0.6098,6096.9878,0.0,0.0,418.9024,278.0488,152.439,62.8049,52.43899999999999,221.9512,182.9268,299.3902,2309.1463,86.5854,634.1463,3295.3171,85.9756,95.7317,20.7317,53.6585,75.0,35.9756,1867.6829,1829.878,134.7561,1.357
365.0905,0.0,124.0547,2712.9276,3357.3964,1647.4646,2064.0598,235.3521,2750.32,726.1646,287.2615,75.2247,997.2769999999999,28.5942,115.6964,215.99599999999998,5309.279,1714.3310000000001,6895.5961,279.783,1699.8139,345.3297,1229.5497,69272.1726,100977.6306,53984.7791,22748.2569,12921.8807,16717.0364,340.9306,18318.7503,1105.9348,59559.4737,41664.7267,21596.5625,3331.8816,14310.2864,538.8903,200.5992,3045.06,0.0,0.0,63.3471,40.9117,8.3583,0.4399,19.3561,138.1319,330.3727,0.8798,0.4399,13509.2931,0.9018,2.1776,294.3001,306.6176,267.9055,322.0144,393.7198,461.906,291.6606,1709.0520000000001,2833.903,422.314,759.2854,2513.4811,340.0508,234.4723,169.3655,170.6852,86.2224,137.2521,5328.1952,1354.9241,14.957,0.569
187.9562,0.0,54.7445,2321.6241,2399.635,1416.9708,1250.0,70.7117,2217.1533,288.9234,121.8066,60.6752,1180.6569,10.4927,76.1861,130.9307,5329.3796,445.2555,1061.5876,104.0146,764.1241,250.4562,531.4781,65321.5602,67713.9827,49495.4151,24690.7573,17096.6515,11081.6606,2778.7409,16423.8139,2201.6423,46229.4708,20771.2865,5678.7865,4203.0109,10330.7482,423.8139,93.5219,323.9051,0.0,0.0,9.5803,13.6861,7.2993,1.8248,13.2299,100.365,87.135,1.3686,0.4562,10508.6907,1.7518,1.8978,145.5292,528.7409,129.562,75.7299,107.6642,239.0511,49.7263,299.7263,1739.5073,197.0803,389.1423,3154.9954,708.9416,142.3358,83.0292,36.0401,142.3358,50.1825,3273.2664,862.2263,5.9307,0.738
403.81300000000005,2.4474,8.8106,1723.4459,2510.5237,1867.3519,711.6985,38.1791,1333.8228,82.7851,28.3896,43.5634,629.4665,4.8948,35.7318,25.9422,2274.5962,149.2903,401.3705,1780.2252,1043.5634,106.7058,345.0808,34684.7332,63259.1189,36032.6089,38002.002,37760.6021,4113.069,8200.6853,6682.8194,1362.2124,71382.7704,24981.4391,17879.349,4003.9158,7125.7954,182.5746,45.0318,253.5487,0.0,0.0,4.4053,4.8948,9.7895,0.9790000000000001,17.1317,59.2266,28.8791,0.0,0.4895,7580.0489,0.9790000000000001,0.9790000000000001,65.1003,591.2873,111.1111,80.7636,16.6422,370.5335,213.9011,569.7504,1651.9824,44.0529,387.1757,3575.7562,137.5428,161.5272,5.8737,22.5159,103.2795,48.9476,3287.3226,1618.2085,25.9422,0.526
391.0878,0.9633,47.6819,1667.4212,1848.9977,1856.2222,1701.1357,88.1393,1784.4586,517.5941,109.3312,86.2127,909.809,17.8205,66.9473,74.1718,1199.2718,320.2874,879.466,1278.2599,1548.8908,215.7726,889.0987,36769.4653,46558.5524,26767.5243,22742.8164,21354.7436,3986.4949,3426.3532,9790.1997,1847.0712,67977.9989,20293.2292,7100.7147,3545.3171,6004.5466,327.9936,81.3964,2065.7336,0.9633,0.0,19.2654,18.7838,10.595999999999998,0.4816,39.4941,260.5647,53.9431,0.0,0.0,10858.1295,12.1854,4.6719,120.4088,463.3331,226.3686,141.6008,88.1393,567.3663,341.4794,1421.7873,2116.7869,124.2619,712.8202,4391.9933,118.9639,159.9029,16.8572,24.0818,85.2494,196.9888,4029.3605,1812.3934,40.939,0.37
192.7162,0.0,6.5756,480.526,491.654,639.3526,258.9782,18.7152,2201.3151,116.3834,37.4305,24.2792,162.3672,4.5524,18.7152,34.3955,741.5276,54.6282,126.96,494.6889,1182.5999,34.3955,114.3146,12937.132,12890.9155,8912.3217,3524.5321,2927.1624,1270.612,116.8437,4262.519,304.5018,14299.4436,8121.3657,3757.7137,4266.0597,9459.2817,332.8275,27.8199,99.6459,0.0,0.0,2.0233,6.0698,24.2792,1.5175,4.0465,99.1401,25.7967,0.5058,0.0,1050.0759,1.0116,0.0,29.8432,194.2337,39.9595,9.1047,21.2443,48.0526,176.5301,126.4542,1030.8548,34.9014,167.4254,1277.562,35.913000000000004,149.216,3.5407,54.6282,186.6464,9.1047,12982.8022,1520.9914,2.0233,0.426
271.3442,0.4188,25.5444,1437.1859,1829.1457,1328.3082,540.201,66.1642,2672.1106,197.3409,68.258,31.406999999999996,479.8995,7.9564,56.5327,58.2077,1715.2429,319.0955,585.8459,1100.0838,1349.665,152.8476,564.0704,32351.6415,34332.6717,42912.3032,11218.2454,8610.4816,5097.5712,809.4639999999999,6433.8358,295.6449,27763.4003,7205.7077,1840.7203,3915.4104,5088.3585,236.1809,54.4389,369.3467,0.4188,0.0,4.1876,40.201,36.8509,0.0,14.2379,75.7956,89.6147,0.8375,0.0,4457.3199,4.5142,5.1173,77.0519,283.9196,133.1658,104.6901,44.3886,572.4456,306.1139,516.3317,1453.9363,73.7018,643.6348,2129.3509,51.9263,110.134,17.1692,38.9447,61.5578,48.1575,11428.8107,1019.263,74.9581,0.662
223.8721,0.0,56.6533,1603.1982,2513.7636,1466.5905,1080.9823,59.3946,1909.7658,344.699,169.5031,115.5911,964.4774,26.4991,62.1359,108.281,3798.972,421.7019,2354.3118,257.2244,1404.4546,197.8298,485.2085,60888.6214,91048.5848,34480.5985,24723.7007,22565.8481,13564.3632,2077.8983,15539.4632,1275.1571,59391.8903,25414.6842,5845.6608,3171.6733,5709.6516,451.3992,156.7105,6558.9949,0.0,0.0,7.767,15.0771,5.9395,0.9138,56.6533,198.7436,88.1782,0.0,0.0,4240.3427,0.0,3.6551,378.755,210.6225,270.0171,104.169,111.936,241.6905,158.9949,591.205,1715.5911,182.2958,263.1639,3146.9103,115.1342,107.3672,53.9121,143.4609,121.9874,120.1599,1808.3381,1700.0571,207.4243,0.727
366.2355,1.2892,44.6927,2152.5569,2837.9888,1430.5973,783.4121,63.1715,2703.4809,447.3055,227.3313,51.5685,968.6291,23.6356,142.673,228.1908,4547.486,489.0417,2013.7516,477.4388,1887.8255,127.6321,660.5071,61820.2793,91471.8264,51086.8328,29044.7357,22540.5673,16814.783,926.9446,33695.3159,2899.8711,71863.7731,61328.8913,53414.1856,4043.4035,26182.2089,355.8229,186.93599999999998,556.9403,0.0,0.0,5.5866,7.3055,49.8496,1.719,21.0572,69.6175,195.9605,0.8595,0.4297,6123.5067,0.6532,0.636,241.0829,594.7572,231.199,154.7056,99.6992,353.6743,258.2725,1870.2192,1970.7778,269.4456,412.1186,2632.8749,169.7465,225.1826,71.3365,110.8724,290.0731,98.8397,7800.6016,1231.1989999999998,280.1891,0.45299999999999996
259.5316,0.6621,72.8296,2019.6971,2778.118,1196.0606,1944.8812,325.7469,1782.0078,337.019,233.0547,142.3488,798.8082,15.559000000000001,55.2843,161.5493,4649.8386,667.715,3655.0526,615.4101,1519.4869,389.6383,546.8841,50347.4303,70772.0732,45825.1295,24433.7201,13227.1257,7766.2832,1306.9602,10602.9959,1690.3087,47936.7707,23591.5816,16875.905,4038.7321,24175.1221,315.4846,188.3638,420.7564,0.0,0.0,26.4835,22.1799,16.2211,1.9863,8.9382,117.8515,166.5149,1.6552,0.331,7201.4731,0.6621,2.3173,137.3831,235.372,178.4325,234.0478,73.4917,387.32099999999997,229.4132,639.5763,1845.8992,316.4777,521.0627,1170.4974,206.5712,107.5892,158.5699,89.0507,165.5218,120.4999,5797.2358,1236.7789,26.8145,0.77
95.96799999999999,0.0,18.3272,735.7547,1076.3079,725.7581,268.9104,34.9883,2643.7854,199.6701,24.9917,12.3292,337.2209,5.3316,27.9907,32.6558,3865.3782,223.5921,536.8211,150.9497,1068.9769999999999,63.3122,245.2516,19583.4222,21527.6475,16041.8294,5660.1133,3300.5665,1333.8887,513.8287,1995.0017,232.5891,14827.3909,5533.8221,2062.4492,3533.1556,20042.9857,143.952,22.9923,131.95600000000002,0.3332,0.0,3.9987,9.6634,28.3239,0.0,6.6644,42.3192,34.6551,1.9993,0.0,1836.6245,0.0,0.9997,138.2872,437.85400000000004,311.89599999999996,32.3226,23.991999999999997,52.9823,155.6148,371.5428,2680.7731,45.9847,299.2336,928.2706,73.3089,129.2902,9.9967,36.6544,61.9793,3.9987,10155.948,2571.8094,136.2879,0.775
446.5183,0.8613,105.9427,2017.2178,3522.81,2255.3736,5135.2061,294.5724,2446.1566,1406.1955,335.0545,138.673,1558.5635,48.6647,156.7607,475.8808,6459.9205,2926.344,12540.4283,334.6239,2415.571,1047.3684,1939.2681,60977.7563,117568.4299,63716.3191,32709.6481,25354.7013,18893.1142,1413.8613,28386.1827,5137.7901,81545.2991,54417.8449,23705.3243,4658.0333,38947.722,381.1353,242.893,2099.0435,0.4307,0.0,64.1685,31.0076,64.5992,0.0,13.3505,160.20600000000002,411.2816,3.8760000000000003,0.0,12763.4894,1.7226,1.2919999999999998,806.1981,277.3459,263.1341,313.9521,274.3313,1040.0472,207.1481,3717.0383,2770.4446,588.2834,684.7516,2967.4291,280.7912,346.6824,117.5706,184.7537,249.7836,18.5184,8640.359,1987.9329,27.1317,0.956
242.1042,0.7822,30.1164,697.7608,1145.2039,1198.0053,490.0753,34.0276,3116.8476,1001.5215,121.2477,17.6005,255.7935,9.777999999999999,19.9472,131.4168,703.2365,116.1631,217.0725,259.7047,1560.9661,90.7402,256.1846,23204.8069,24218.105,23641.8735,3444.9985,2587.6601,410.2865,848.3426,820.9641,74.3131,10852.8405,1421.5312,931.6202,3306.5415,3297.9368,233.4996,32.4631,159.9687,0.0,0.0,2.3467,7.0402,7.0402,2.7379,1.5645,39.5033,121.6388,0.0,0.0,1902.7007,6.2579,0.7822,70.0108,250.7089,138.457,52.8014,41.85,172.8757,139.2393,1521.4628,1105.7006,115.3809,259.7047,885.773,101.6916,187.7383,39.5033,143.9327,49.2813,17.6005,7366.7742,1715.068,31.2897,2.481
160.9297,0.7812,24.2188,2233.5938,1602.7344,805.0781,2271.4844,166.0156,2782.0312,100.5352,28.125,11.3281,744.9219,9.375,32.8125,145.3125,477.3438,1117.5781,1805.0781,137.5,975.3867,841.7969,452.7344,51801.5234,72838.3711,56909.2852,13963.7891,6540.1172,5460.5469,230.0781,7604.2969,248.4375,42567.9688,23336.4609,10625.5938,2781.6406,16031.6406,144.1406,49.6094,983.9844,0.0,0.0,128.9062,26.1719,28.5156,1.5625,6.6406,336.3281,85.5469,0.0,0.0,2370.9844,0.4805,7.7227,426.1719,742.5781,1319.5312,119.9219,169.1406,1064.0625,41.7969,872.6562,742.1875,256.6406,275.0,1541.1055,236.7188,72.6562,63.6719,106.25,75.7812,37.8906,8646.4844,1605.8594,37.8906,0.965
531.4387,0.5429,112.9207,2543.9739,2648.7514,3283.9305,2533.1162,134.6363,1148.7514,863.2139,166.6667,157.9805,1226.3844,36.3735,83.6048,231.2704,7528.7731,350.7058,1879.4788,2577.0901,1717.1553,382.1933,573.8328,39999.1422,65972.8447,44211.1944,14116.1781,10830.076000000001,9975.57,342.0195,17536.9164,851.7915,38383.279,26435.7383,12876.5038,5242.670999999999,9702.4973,230.1846,84.6906,821.3898,0.5429,0.0,38.0022,15.2009,75.4615,0.0,24.43,108.0347,61.3464,1.0858,0.0,6498.5831,17.3724,14.658,148.2085,583.0619,183.4962,149.2942,180.2389,882.7362,420.7383,965.798,2938.1107,241.0423,682.4104,3188.6048,153.0945,266.5581,36.9164,74.9186,116.1781,21.7155,5460.9121,1904.4517,204.12599999999998,0.727
94.9789,1.5016,25.9033,1402.5339999999999,1993.0549,846.9263,590.1455,128.3904,2682.6842,167.8573,195.5889,49.9296,690.0047,26.6542,135.5232,100.9855,4515.4388,183.9512,417.0812,219.2398,2631.2529,98.3576,916.7527,29096.9122,43837.2858,22847.6509,25351.8536,11625.7156,9470.4833,1943.1253,5904.0826,4337.8695,63356.9216,13248.0488,2184.9611,4227.8742,9882.3088,387.0483,108.4937,1312.8109,0.0,0.0,8.259,19.8968,7.1328,0.3754,59.3149,134.0216,280.8071,1.5016,0.0,7435.0483,0.0,0.3754,128.3904,433.9747,115.6265,192.9611,25.9033,192.5856,153.1675,599.1553,1160.7696,137.0249,766.5885,1181.6349,78.0854,77.71,85.5936,336.7433,118.2543,28.5312,8384.045,1327.0765,437.3534,297.591
165.7218,3.0528,23.1138,737.0257,874.4003,675.5342,189.2717,40.5582,2027.0388,45.8831,76.3192,23.986,232.0105,7.85,36.1971,36.6332,818.1422,129.5246,599.215,1163.5412,1144.7885,61.9276,383.3406,12962.4073,14277.9023,6936.6638,3347.1435,2915.3947,786.3061,520.2791,706.9341,1003.4889,14966.8556,2549.6206,527.2569,2569.9956,12465.3293,196.2495,21.8055,185.7828,0.0,0.0,0.8722,20.4972,14.3916,0.0,4.7972,107.28299999999999,201.4828,0.0,0.0,1915.3947,0.6629,1.0816,28.3471,402.0933,59.7471,68.9054,30.9638,93.3275,242.9132,196.6856,789.3589,35.3249,453.9904,565.3816,30.0916,76.7553,7.85,72.8304,49.2804,147.4051,8204.0994,1072.8304,11.775,2.123
85.2619,1.624,5.2781,1343.8896,997.5639,693.0572,443.7678,22.7365,2378.4003,47.1579,28.0146,8.9322,428.7454,0.0,15.4283,5.6841,295.1685,69.8335,26.3906,209.5006,1040.1949,18.6764,123.4267,21245.9765,25846.8575,17464.5514,2621.1937,1507.9172,1137.637,384.0844,2848.1527,75.1117,6758.4247,2868.579,930.5725,3123.8327,5580.5928,118.1486,4.8721,45.067,0.0,0.0,0.0,7.7142,12.9923,0.0,6.4961,46.285,8.5262,0.406,0.0,1153.24,0.0,0.0,32.0747,440.1137,32.4807,12.9923,13.8043,38.5708,52.3752,286.2363,1221.2749,16.6464,158.7495,755.7937,24.3605,42.2249,1.624,63.3374,38.9769,18.2704,6216.4028,2067.3975,1613.4795,1.86
197.9905,0.591,57.3286,2138.8889,2568.5579,1149.5272,565.0118,63.8298,1046.6903,407.0981,138.8889,99.2908,257.6832,7.6832,111.7021,175.5319,2384.1608,280.1418,1729.3144,396.5721,1278.9598,117.0213,480.4965,50159.474,99394.3144,59272.9433,26381.3771,16783.5165,16124.7045,422.5768,16111.1111,571.513,60876.4775,39474.8877,31984.6868,3334.5154,7606.974,200.3546,81.5603,338.0615,0.0,0.0,13.0024,24.8227,38.4161,1.7730000000000001,2.3641,140.0709,75.0591,4.1371,0.591,2984.409,0.0,0.0,313.8298,614.6572,204.4917,53.7825,47.8723,216.9031,122.3404,676.7139,1298.4634,138.8889,301.4184,2207.9551,88.6525,74.4681,31.9149,67.9669,96.3357,11.8203,7078.0142,1017.7305,293.7352,1.89
160.4052,1.6885,42.7747,1146.4753,1273.111,997.8894,766.5682,50.6543,1608.5549,369.6131,150.8372,74.293,927.5362,12.3822,140.7063,187.9837,1530.3222,259.4625,481.7785,348.9517,1296.7441,185.7324,428.8729,20321.3283,31961.1988,19634.6926,21076.1221,11029.688999999998,2708.3157,2782.6087,8518.3622,4677.0789,50672.8577,15354.3717,4159.2346,3812.5791,27060.6444,312.3681,146.3346,657.38,0.0,0.0,6.1911,27.0156,20.8245,5.0654,15.1963,366.9621,168.2848,1.6885,0.0,2523.1462,2.7635,3.4276,124.3844,350.0774,162.0937,93.9918,54.0312,243.7034,253.2714,654.5659,2292.3878,225.1302,313.4937,1776.6878,399.606,137.8922,32.6439,64.7249,194.1748,52.3428,5083.4389,1969.8888,12.3822,2.535
153.3561,1.3652,16.8373,621.6155,627.5313,535.6086,475.9954,105.1195,1529.0102,277.0193,38.2253,11.3766,297.1559,8.6462,18.2025,70.9898,623.8908,327.6451,831.3993,122.4118,745.3925,140.6143,183.8453,14693.9522,23488.2912,27159.7179,3998.1797,2911.9454,1182.2526,450.5119,1535.8362,1704.2093,10484.1866,4327.6769,530.1479,3275.5404,13973.1513,187.9408,44.1411,109.6701,0.0,0.0,20.0228,6.8259,14.562000000000001,1.8203,4.0956,44.5961,49.1468,0.0,0.0,1745.4471,0.0,0.4551,95.1081,273.4926,674.4027,43.2309,53.6974,158.8168,40.9556,531.058,605.2332,94.65299999999999,99.6587,1403.4812,823.6633,162.4573,103.7543,59.1581,143.7998,43.68600000000001,17430.7167,1622.2981,298.9761,144.281
298.6696,0.0,40.602,1364.8954,1879.3731,1975.5943,991.1343,72.8612,2540.6855,192.7762,104.0079,71.7488,801.4728,26.6972,90.6593,90.6593,1546.7702,323.1476,1021.7249,2220.875,1764.2413,177.4253,2958.9419,43744.452000000005,76975.5665,33690.5292,30517.7036,22212.6434,20978.4531,801.4728,9987.5413,146.2785,93177.7479,39936.9389,5356.686,4257.0942,10151.618,478.8814,54.5068,549.5178,0.0,0.0,19.4667,238.0502,13.3486,0.5562,16.1296,358.7439,119.5813,1.1124,0.0,12755.7093,16.9972,3.0257,72.8612,509.472,276.9837,109.0136,52.8382,360.4125,519.4834,937.7399,2498.971,82.3164,1743.106,4321.0841,63.4059,175.2005,12.7924,41.1582,51.7259,78.4231,6016.3298,2124.0976,11.1238,0.779
147.6457,1.1231,24.1471,778.3237,946.7921,789.555,860.3117,21.3393,1709.9537,126.7107,33.6937,46.6096,819.3177,5.0541,33.6937,80.3032,2826.3372,966.4467,2165.9413,243.15599999999998,1413.4494,145.4443,309.4202,19287.3452,30353.3567,13576.4481,8836.7261,5237.1192,548.6452,1046.75,2661.7998,478.4501,17917.1697,6996.0803,1573.4775,4918.1525,11783.2374,105.0119,42.6786,209.4623,0.0,0.0,8.985,1.6847,9.5465,0.0,6.7387,32.009,23.5856,1.6847,1.6847,1524.1668,1.6847,0.0,82.5495,412.1859,123.5435,43.2402,40.994,133.6516,174.084,372.8766,1492.0679,55.5946,203.2851,1237.6414,416.6784,77.4954,7.8619,87.6035,142.075,6.1772,11390.7062,2551.7338,173.5224,1.32
405.0266,0.0,99.4685,2709.9468,3138.1929,1330.2961,5899.7722,315.1101,1649.2027,973.8193,179.1951,51.6325,1383.4472,26.5756,83.5232,252.0881,2811.6932,2360.6682,17670.4632,225.5125,1122.2475,695.5201,1163.2498,62037.9423,125568.5497,41820.2126,29409.2635,17995.4442,15249.8102,2264.2369,24607.4412,2149.5824,73355.3531,41027.1298,24782.9765,4340.167,21053.1511,210.3265,140.4708,1968.8686,0.0,0.0,146.5452,18.2232,16.7046,1.5186,2.2779,54.6697,274.8671,2.2779,0.0,5566.9704,7.9575,5.7099,812.4525,422.1716,611.997,236.9021,409.2635,1545.1784,178.4358,2704.6317,2482.9157,506.4541,463.1739,2802.5968,351.5566,152.6196,103.265,185.2696,286.2566,69.0964,19858.0106,1337.1298,18.2232,0.9129999999999999
