B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,Neoantigen_num,numberOfBindingExpressedPMHC,Treg_cluster
0.05,0.035,0.0,0.10800000000000001,0.0,0.086,0.0,0.032,0.057999999999999996,0.0,0.0,0.043,0.055999999999999994,0.075,0.046,0.256,0.003,0.0,0.149,0.0,0.0,0.003,5.0,82.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.128,0.038,0.039,0.034,0.0,0.13,0.0,0.183,0.0,0.0,0.0,0.067,0.023,0.0,0.063,0.161,0.0,0.122,0.013000000000000001,0.0,0.0,0.0,5.0,39.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.01,0.03,0.023,0.031,0.0,0.099,0.0,0.031,0.031,0.0,0.0,0.036000000000000004,0.034,0.0,0.017,0.28600000000000003,0.215,0.0,0.145,0.0,0.0,0.011000000000000001,15.0,488.0,-1
0.076,0.0,0.022000000000000002,0.24,0.0,0.0,0.105,0.059000000000000004,0.0,0.0,0.0,0.031,0.012,0.012,0.059000000000000004,0.35200000000000004,0.011000000000000001,0.001,0.0,0.008,0.0,0.011000000000000001,20.0,325.0,0
0.036000000000000004,0.006999999999999999,0.047,0.057999999999999996,0.0,0.11800000000000001,0.021,0.028999999999999998,0.015,0.0,0.006,0.0,0.013999999999999999,0.048,0.054000000000000006,0.5,0.003,0.0,0.0,0.043,0.0,0.0,133.0,2452.0,0
0.081,0.0,0.086,0.067,0.0,0.08,0.0,0.055999999999999994,0.011000000000000001,0.0,0.015,0.048,0.05,0.0,0.01,0.445,0.0,0.003,0.031,0.0,0.0,0.017,4.0,137.0,0
0.019,0.0,0.001,0.16899999999999998,0.0,0.09,0.009000000000000001,0.057,0.044000000000000004,0.0,0.0,0.086,0.0,0.011000000000000001,0.092,0.228,0.068,0.0,0.11900000000000001,0.0,0.0,0.006999999999999999,30.0,383.0,0
0.0,0.017,0.047,0.06,0.0,0.149,0.0,0.037000000000000005,0.002,0.0,0.038,0.0,0.023,0.183,0.045,0.379,0.0,0.0,0.004,0.006,0.0,0.011000000000000001,51.0,601.0,0
0.005,0.006999999999999999,0.016,0.107,0.0,0.09300000000000001,0.0,0.075,0.0,0.0,0.0,0.114,0.02,0.0,0.076,0.413,0.023,0.006,0.031,0.0,0.0,0.013999999999999999,1.0,251.0,0
0.008,0.04,0.038,0.11599999999999999,0.0,0.193,0.0,0.047,0.016,0.0,0.0,0.008,0.066,0.0,0.045,0.348,0.0,0.013000000000000001,0.0,0.047,0.0,0.015,58.0,311.0,0
0.013000000000000001,0.0,0.049,0.08,0.0,0.063,0.0,0.018000000000000002,0.046,0.0,0.0,0.034,0.035,0.10099999999999999,0.086,0.336,0.0,0.049,0.08900000000000001,0.0,0.0,0.0,56.0,949.0,0
0.061,0.0,0.11599999999999999,0.083,0.0,0.062,0.009000000000000001,0.073,0.01,0.0,0.005,0.0,0.065,0.0,0.071,0.33799999999999997,0.037000000000000005,0.0,0.0,0.064,0.0,0.006999999999999999,79.0,756.0,0
0.048,0.0,0.068,0.055,0.0,0.126,0.0,0.021,0.025,0.0,0.0,0.036000000000000004,0.022000000000000002,0.03,0.034,0.375,0.015,0.03,0.106,0.0,0.0,0.009000000000000001,29.0,144.0,0
0.10800000000000001,0.0,0.08900000000000001,0.03,0.0,0.095,0.0,0.019,0.034,0.0,0.0,0.017,0.03,0.10300000000000001,0.039,0.379,0.003,0.0,0.048,0.0,0.0,0.005,4.0,102.0,0
0.109,0.0,0.17600000000000002,0.111,0.0,0.092,0.0,0.035,0.019,0.0,0.003,0.0,0.009000000000000001,0.111,0.0,0.28800000000000003,0.0,0.008,0.037000000000000005,0.0,0.0,0.0,34.0,506.0,0
0.091,0.0,0.32899999999999996,0.109,0.0,0.12,0.022000000000000002,0.013000000000000001,0.013000000000000001,0.0,0.017,0.011000000000000001,0.001,0.004,0.08800000000000001,0.154,0.0,0.0,0.023,0.0,0.0,0.004,20.0,434.0,0
0.068,0.0,0.08199999999999999,0.203,0.0,0.085,0.046,0.081,0.005,0.0,0.025,0.049,0.027000000000000003,0.040999999999999995,0.096,0.124,0.0,0.031,0.0,0.027999999999999997,0.0,0.011000000000000001,4.0,175.0,0
0.048,0.0,0.125,0.106,0.0,0.155,0.06,0.055,0.016,0.0,0.0,0.023,0.006999999999999999,0.003,0.057999999999999996,0.254,0.044000000000000004,0.0,0.036000000000000004,0.0,0.0,0.01,34.0,338.0,0
0.16699999999999998,0.0,0.136,0.11900000000000001,0.0,0.02,0.016,0.092,0.048,0.0,0.0,0.039,0.0,0.003,0.061,0.249,0.0,0.012,0.037000000000000005,0.0,0.0,0.0,13.0,91.0,0
0.22699999999999998,0.0,0.237,0.077,0.0,0.11,0.0,0.0,0.025,0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.001,0.185,0.0,0.004,0.0,0.03,0.0,0.071,6.0,256.0,1
0.10800000000000001,0.0,0.292,0.171,0.0,0.091,0.0,0.061,0.022000000000000002,0.0,0.0,0.027000000000000003,0.01,0.0,0.040999999999999995,0.166,0.006999999999999999,0.0,0.0,0.0,0.0,0.003,9.0,39.0,0
0.079,0.0,0.077,0.055999999999999994,0.0,0.16399999999999998,0.0,0.027000000000000003,0.008,0.0,0.0,0.012,0.015,0.067,0.048,0.39799999999999996,0.0,0.003,0.033,0.0,0.0,0.012,24.0,1211.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.14400000000000002,0.0,0.038,0.079,0.0,0.11,0.0,0.004,0.06,0.0,0.0,0.01,0.052000000000000005,0.08800000000000001,0.004,0.36200000000000004,0.0,0.0,0.0,0.027000000000000003,0.0,0.023,3.0,83.0,0
0.039,0.0,0.133,0.085,0.0,0.077,0.0,0.042,0.0,0.0,0.0,0.017,0.046,0.039,0.055999999999999994,0.418,0.006,0.016,0.026000000000000002,0.0,0.0,0.0,128.0,1418.0,0
0.019,0.0,0.026000000000000002,0.055999999999999994,0.0,0.11800000000000001,0.0,0.025,0.027000000000000003,0.0,0.0,0.047,0.022000000000000002,0.008,0.046,0.39899999999999997,0.08800000000000001,0.02,0.083,0.0,0.0,0.016,10.0,283.0,0
0.086,0.0,0.191,0.099,0.0,0.128,0.0,0.053,0.028999999999999998,0.0,0.0,0.034,0.013999999999999999,0.08199999999999999,0.083,0.16899999999999998,0.0,0.006,0.005,0.0,0.0,0.021,44.0,725.0,0
0.012,0.024,0.0,0.131,0.0,0.109,0.0,0.063,0.039,0.0,0.0,0.036000000000000004,0.036000000000000004,0.13699999999999998,0.057999999999999996,0.27,0.005,0.0,0.079,0.0,0.0,0.0,0.0,58.0,0
0.047,0.012,0.0,0.08,0.0,0.156,0.033,0.028999999999999998,0.048,0.0,0.02,0.0,0.01,0.046,0.141,0.281,0.044000000000000004,0.0,0.046,0.0,0.0,0.008,5.0,31.0,0
0.027999999999999997,0.023,0.019,0.035,0.0,0.10099999999999999,0.0,0.034,0.036000000000000004,0.006999999999999999,0.0,0.027000000000000003,0.027999999999999997,0.011000000000000001,0.0,0.376,0.128,0.06,0.07,0.0,0.002,0.016,5.0,247.0,0
0.085,0.0,0.066,0.149,0.0,0.10800000000000001,0.005,0.04,0.022000000000000002,0.0,0.0,0.023,0.0,0.063,0.142,0.23399999999999999,0.011000000000000001,0.006,0.024,0.0,0.0,0.02,4.0,245.0,0
0.0,0.019,0.01,0.049,0.0,0.0,0.0,0.035,0.0,0.022000000000000002,0.0,0.015,0.009000000000000001,0.0,0.006,0.5479999999999999,0.098,0.018000000000000002,0.126,0.021,0.0,0.024,11.0,198.0,1
0.243,0.0,0.187,0.059000000000000004,0.0,0.171,0.0,0.05,0.032,0.0,0.0,0.016,0.032,0.0,0.006999999999999999,0.13699999999999998,0.011000000000000001,0.006,0.0,0.048,0.0,0.0,4.0,36.0,0
0.052000000000000005,0.0,0.034,0.026000000000000002,0.0,0.077,0.0,0.013999999999999999,0.023,0.0,0.0,0.013000000000000001,0.006,0.187,0.005,0.46399999999999997,0.023,0.008,0.064,0.0,0.0,0.004,5.0,135.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.013000000000000001,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.027000000000000003,0.0,0.024,0.013999999999999999,0.0,0.0,0.354,0.005,0.313,0.0,0.0,0.085,0.0,0.0,0.077,1.0,36.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.047,0.0,0.011000000000000001,0.01,0.0,0.024,0.0,0.028999999999999998,0.0,0.0,0.0,0.022000000000000002,0.048,0.0,0.008,0.773,0.0,0.0,0.0,0.023,0.0,0.003,4.0,22.0,1
0.005,0.0,0.0,0.098,0.0,0.0,0.0,0.036000000000000004,0.01,0.028999999999999998,0.0,0.057999999999999996,0.085,0.0,0.105,0.529,0.009000000000000001,0.0,0.0,0.027000000000000003,0.0,0.008,5.0,42.0,0
0.009000000000000001,0.0,0.0,0.03,0.0,0.075,0.0,0.004,0.009000000000000001,0.0,0.027000000000000003,0.0,0.157,0.0,0.02,0.585,0.0,0.0,0.0,0.068,0.0,0.017,0.0,21.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.005,0.016,0.0,0.040999999999999995,0.0,0.042,0.0,0.005,0.0,0.0,0.063,0.0,0.08199999999999999,0.073,0.004,0.5920000000000001,0.003,0.0,0.037000000000000005,0.0,0.0,0.039,5.0,30.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,1.0,56.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.019,0.0,0.033,0.0,0.071,0.0,0.017,0.0,0.0,0.032,0.0,0.111,0.0,0.034,0.642,0.0,0.0,0.016,0.0,0.0,0.026000000000000002,8.0,81.0,1
0.0,0.013000000000000001,0.0,0.039,0.0,0.045,0.0,0.048,0.019,0.0,0.045,0.0,0.022000000000000002,0.11,0.004,0.596,0.0,0.0,0.0,0.036000000000000004,0.0,0.024,11.0,49.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.001,0.04,0.0,0.040999999999999995,0.0,0.08,0.0,0.022000000000000002,0.026000000000000002,0.0,0.043,0.0,0.08900000000000001,0.0,0.008,0.544,0.0,0.0,0.0,0.091,0.002,0.013000000000000001,1.0,39.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.002,0.0,0.004,0.0,0.0,0.0,0.02,0.026000000000000002,0.005,0.0,0.006999999999999999,0.0,0.35,0.0,0.535,0.0,0.004,0.01,0.0,0.0,0.036000000000000004,2.0,98.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.006999999999999999,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,0.063,0.146,0.0,0.001,0.611,0.0,0.0,0.0,0.047,0.0,0.024,1.0,40.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.006,0.0,0.004,0.0,0.222,0.0,0.009000000000000001,0.038,0.0,0.09300000000000001,0.0,0.10400000000000001,0.0,0.005,0.368,0.0,0.002,0.0,0.10400000000000001,0.0,0.044000000000000004,0.0,34.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.002,0.0,0.013999999999999999,0.0,0.034,0.0,0.048,0.0,0.022000000000000002,0.0,0.027999999999999997,0.077,0.062,0.006999999999999999,0.41200000000000003,0.0,0.0,0.0,0.263,0.001,0.03,2.0,70.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.003,0.006999999999999999,0.0,0.034,0.0,0.15,0.0,0.012,0.0,0.0,0.065,0.0,0.125,0.0,0.0,0.49,0.0,0.002,0.022000000000000002,0.0,0.0,0.091,6.0,92.0,1
0.001,0.002,0.0,0.012,0.0,0.05,0.0,0.039,0.016,0.0,0.046,0.01,0.02,0.312,0.001,0.45299999999999996,0.0,0.0,0.0,0.016,0.0,0.021,5.0,48.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.004,0.013000000000000001,0.0,0.055999999999999994,0.0,0.177,0.0,0.022000000000000002,0.0,0.0,0.066,0.08199999999999999,0.10300000000000001,0.0,0.01,0.358,0.0,0.003,0.0,0.044000000000000004,0.019,0.043,5.0,23.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,4.0,17.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.040999999999999995,0.0,0.031,0.0,0.098,0.0,0.045,0.0,0.0,0.0,0.075,0.026000000000000002,0.0,0.006,0.506,0.002,0.0,0.0,0.078,0.07200000000000001,0.02,1.0,43.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.021,0.0,0.057,0.0,0.098,0.006999999999999999,0.027999999999999997,0.028999999999999998,0.0,0.0,0.0,0.032,0.085,0.009000000000000001,0.5660000000000001,0.013000000000000001,0.0,0.039,0.0,0.0,0.017,9.0,46.0,1
0.005,0.005,0.0,0.024,0.0,0.087,0.0,0.013999999999999999,0.012,0.0,0.071,0.015,0.207,0.0,0.006,0.309,0.0,0.002,0.0,0.207,0.005,0.031,5.0,132.0,1
0.0,0.003,0.0,0.003,0.002,0.017,0.0,0.034,0.0,0.0,0.0,0.040999999999999995,0.102,0.0,0.013000000000000001,0.491,0.0,0.0,0.0,0.19899999999999998,0.081,0.013000000000000001,1.0,28.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,208.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.01,0.0,0.025,0.0,0.11699999999999999,0.0,0.042,0.028999999999999998,0.0,0.085,0.01,0.019,0.19899999999999998,0.004,0.423,0.0,0.0,0.0,0.025,0.0,0.011000000000000001,1.0,69.0,1
0.0,0.033,0.006,0.083,0.0,0.004,0.0,0.08900000000000001,0.0,0.0,0.006,0.027999999999999997,0.10400000000000001,0.057999999999999996,0.025,0.5589999999999999,0.0,0.0,0.0,0.0,0.0,0.005,6.0,88.0,1
0.0,0.013000000000000001,0.0,0.099,0.0,0.052000000000000005,0.0,0.121,0.0,0.0,0.081,0.004,0.055999999999999994,0.0,0.017,0.507,0.0,0.0,0.009000000000000001,0.0,0.0,0.04,28.0,164.0,1
0.0,0.01,0.0,0.021,0.0,0.009000000000000001,0.0,0.064,0.0,0.0,0.0,0.023,0.046,0.037000000000000005,0.009000000000000001,0.63,0.0,0.0,0.0,0.131,0.0,0.02,0.0,36.0,1
0.0,0.015,0.006,0.057,0.0,0.125,0.0,0.07400000000000001,0.003,0.0,0.105,0.016,0.168,0.0,0.001,0.28300000000000003,0.0,0.008,0.0,0.09699999999999999,0.002,0.037000000000000005,2.0,37.0,1
0.0,0.043,0.0,0.053,0.0,0.10800000000000001,0.0,0.036000000000000004,0.0,0.0,0.004,0.069,0.073,0.011000000000000001,0.0,0.541,0.0,0.0,0.0,0.046,0.0,0.015,1.0,43.0,1
0.0,0.042,0.001,0.044000000000000004,0.0,0.153,0.0,0.026000000000000002,0.0,0.0,0.087,0.043,0.114,0.0,0.013999999999999999,0.376,0.015,0.0,0.0,0.032,0.004,0.05,5.0,32.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.006999999999999999,0.002,0.0,0.0,0.071,0.0,0.016,0.01,0.022000000000000002,0.073,0.0,0.0,0.289,0.004,0.392,0.0,0.0,0.0,0.092,0.003,0.018000000000000002,8.0,65.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
