B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,Treg_cluster
0.154,0.0,0.22,0.03,0.0,0.135,0.0,0.011000000000000001,0.008,0.0,0.0,0.022000000000000002,0.059000000000000004,0.127,0.005,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.008,0.07400000000000001,0.18600000000000003,0.0,0.138,0.0,0.065,0.08800000000000001,0.0,0.0,0.040999999999999995,0.005,0.11800000000000001,0.069,0.16699999999999998,0.006999999999999999,0.0,0.0,0.02,0.0,0.0,1.0
0.0,0.036000000000000004,0.006999999999999999,0.015,0.0,0.08,0.0,0.0,0.025,0.0,0.0,0.11800000000000001,0.095,0.03,0.0,0.441,0.11,0.009000000000000001,0.034,0.0,0.0,0.0,1.0
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,0.0
0.004,0.025,0.0,0.057999999999999996,0.0,0.14300000000000002,0.0,0.038,0.033,0.0,0.0,0.066,0.027999999999999997,0.13,0.015,0.307,0.006,0.0,0.149,0.0,0.0,0.0,0.0
0.0,0.002,0.0,0.031,0.0,0.027000000000000003,0.0,0.069,0.0,0.0,0.0,0.03,0.034,0.218,0.0,0.547,0.0,0.0,0.042,0.0,0.0,0.0,0.0
0.075,0.0,0.05,0.047,0.0,0.094,0.0,0.081,0.067,0.0,0.0,0.027000000000000003,0.017,0.0,0.07,0.324,0.0,0.11599999999999999,0.0,0.013999999999999999,0.0,0.018000000000000002,1.0
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,0.0
0.0,0.11900000000000001,0.0,0.026000000000000002,0.0,0.162,0.0,0.09300000000000001,0.042,0.0,0.0,0.07400000000000001,0.11,0.063,0.001,0.26899999999999996,0.0,0.0,0.0,0.039,0.0,0.003,0.0
0.021,0.0,0.046,0.047,0.0,0.15,0.0,0.133,0.0,0.0,0.016,0.006,0.017,0.006,0.057999999999999996,0.306,0.0,0.114,0.0,0.066,0.0,0.012,1.0
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,
0.008,0.017,0.006999999999999999,0.0765,0.0,0.1065,0.0,0.068,0.025,0.0,0.0,0.0505,0.0385,0.034,0.040999999999999995,0.29100000000000004,0.0,0.001,0.0,0.0035,0.0,0.0,0.0
0.0,0.16699999999999998,0.033,0.0,0.0,0.07200000000000001,0.0,0.252,0.016,0.036000000000000004,0.0,0.11199999999999999,0.017,0.075,0.02,0.0,0.0,0.069,0.126,0.0,0.006,0.0,0.0
0.11199999999999999,0.0,0.003,0.21100000000000002,0.0,0.129,0.0,0.002,0.0,0.0,0.0,0.059000000000000004,0.017,0.231,0.001,0.0,0.0,0.05,0.185,0.0,0.0,0.0,0.0
