AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Neoantigen_num,numberOfBindingExpressedPMHC
7,13,0.1863051185238386,0.6124911728,1.7539519949000002,85.0,0.1673923374666181,12,0.92,2.0,37.0
6,17,0.1201685329867678,0.5780387393,1.1836031329,119.0,0.1562720367827304,9,0.56,1.0,43.0
7,14,0.14471948671933624,0.24799622489999998,0.9368746276000001,93.0,0.1925149961711,7,0.71,5.0,32.0
11,11,0.08699475611819531,0.47158634039999997,1.6366820051,171.0,0.4733781889597397,6,0.74,5.0,63.0
6,16,0.08697879079477268,0.6650071045,1.6348091319,195.0,0.15657044484081492,8,0.76,5.0,63.0
12,12,0.05391245517605277,0.6098980408,1.6079130168,234.0,0.27601099948234004,0,0.77,5.0,63.0
8,25,0.15758349166150185,0.46619417609999997,0.9598115390999999,130.0,0.21920747223748446,8,0.76,8.0,65.0
9,13,0.06839574359711592,0.5784632034,1.2120181405,106.0,0.2196320773825305,6,0.77,5.0,63.0
8,30,0.13149024207659554,0.3344861678,0.8640892668000001,148.0,0.16648365161877915,7,0.52,0.0,29.0
5,17,0.08514913559837706,0.7716817492,1.5147826928,113.0,0.13519772052282727,2,0.63,5.0,63.0
7,25,0.16613568471779533,0.7356114583,2.7217623956,257.0,0.2900896634017167,15,0.48,5.0,63.0
18,5,0.06539225875680987,0.47189158924999997,1.4233924138499998,171.0,0.3801190812767489,3,0.89,5.0,63.0
27,60,0.2270378324895639,0.9158781909,2.9002809380000003,450.0,0.7124165132744946,22,0.74,5.0,63.0
6,19,0.1601543239675997,0.6141150368,2.3480869052,101.0,0.5409800946322487,7,0.78,5.0,63.0
4,63,0.11558755762387073,2.7193801988999997,8.9579583021,183.0,0.18388951078601856,10,0.75,5.0,63.0
5,88,0.1289146098738933,7.2865312400999995,23.825039646999997,374.0,0.3036365459167601,10,0.84,5.0,63.0
6,42,0.2005592628009963,0.8531212101000001,1.8827502569,336.0,0.19530199091933,4,0.81,5.0,61.0
4,31,0.0790806576852419,2.5843802127,12.047187760999998,161.0,0.10199996070951577,6,0.72,5.0,63.0
8,19,0.00640010568480713,0.2346490536,0.5279603706,104.0,0.6224867791567054,2,0.56,5.0,63.0
9,11,0.1450617090708798,0.5681293953000001,0.9658199720999999,158.0,0.4881128264681826,9,0.72,13.0,57.0
7,37,0.1582611355097918,0.5937685014,1.8095801946,190.0,0.4548961337183355,15,0.82,5.0,91.0
4,8,0.0607678477195653,0.6537423695,1.2790611577,175.0,0.1218875939013252,6,0.9,0.0,60.0
13,29,0.22261953606296914,0.1419608386,0.9937258704,172.0,0.38647404713433703,6,0.46,0.0,21.0
8,18,0.1222768825057706,0.4484835244,1.513631895,150.0,0.19886792253941604,10,0.74,13.0,32.0
8,22,0.06858910331891195,0.4849464492,1.82568075,139.0,0.1772380790326534,13,0.85,5.0,63.0
4,17,0.0586263843316497,0.5640740133,1.5229998359,178.0,0.11335703026637887,0,0.78,0.0,123.0
8,34,0.14175685932308024,0.31005025070000003,1.1274554571,229.0,0.14057370248450454,11,0.91,8.0,69.0
0,24,0.03650745043994482,1.6347297583000002,5.9730510398000005,115.0,0.0989213217034339,4,0.71,5.0,63.0
5,11,0.1009926858855049,0.5681387881000001,1.2499053339,98.0,0.1879358005217158,5,0.8,8.0,20.0
13,42,0.3972413227586321,0.2589857256,0.7769571767,330.0,0.5997797324701591,31,0.94,132.0,29.0
1,8,0.03894906041740232,0.2257631479,0.874832198,127.0,0.0939332702717658,9,0.9,14.0,35.0
6,19,0.1351178477085138,0.4325842282,1.0670410962,110.0,0.5766431385108954,10,0.9,0.0,41.0
6,10,0.16647458480005256,0.2617536933,0.7561773363,79.0,0.22843051430535305,3,0.64,5.0,32.0
7,7,0.16706433949446214,0.4611637172,1.4699593487,56.0,0.18522316435047376,0,0.29,21.0,74.0
6,47,0.13292148111664484,0.3793323401,1.167176431,166.0,0.1804256318311195,8,0.74,2.0,82.0
8,14,0.06090836647785764,0.3683031613,0.8782613847,81.0,0.1864636150888951,3,0.78,0.0,34.0
9,22,0.11774680854334893,0.45509121490000004,1.1946144392,208.0,0.2606744543202065,13,0.83,1.0,108.0
8,7,0.015384914310556106,111.2807571,330.03544322,111.0,0.7817142710021998,8,0.79,89.0,16920.0
7,15,0.11238213780228558,0.48069458439999996,0.9613891689,138.0,0.1835259624609708,8,0.79,1.0,52.0
12,61,0.31528937200295504,0.3546617344,1.5073123712999998,303.0,0.8524913765658841,12,0.9,0.0,103.0
3,27,0.9156778544945942,2.0335624881,4.2389753274,50.0,0.07998932283593176,1,1.0,0.0,106.0
10,48,0.2853306402344536,0.3778053317,1.1915398924,201.0,0.9455046555651482,37,0.79,1.0,34.0
8,21,0.07977694771989594,0.4982750743,1.2017222379999999,102.0,0.16558182148462675,7,0.75,5.0,63.0
12,32,0.3532887930327517,0.40838305399999997,0.9334469805,89.0,0.6131075166711263,20,0.41,5.0,63.0
13,29,0.15840001378049282,0.4928540083,0.9567166043,247.0,0.3502736614821184,5,0.45,5.0,63.0
8,38,0.2426876043715893,0.43796923479999994,1.1095220614,117.0,0.8756484359931777,16,0.88,5.0,63.0
16,23,0.1980439232022075,1.171567475,2.0209538943000003,152.0,0.7609256949931468,21,0.74,5.0,63.0
9,29,0.07021484019191879,0.4443908279,1.3035464284,155.0,0.1715012094498304,12,0.85,5.0,63.0
9,19,0.13400544414642288,0.4403808707,1.7028060335,78.0,0.20475227782043146,9,0.47,5.0,63.0
6,37,0.8911746753661248,0.28996478,0.86989434,106.0,0.3313507278390848,2,0.87,5.0,63.0
7,23,0.10216789794949688,0.4925166299,1.4485783232,202.0,0.16450296304649484,8,0.92,5.0,63.0
4,11,0.07776040660683516,0.4403067094,1.2035050058,119.0,0.14897874878421774,7,0.52,5.0,63.0
0,4,0.028183960898628325,0.319157943,0.8414163951000001,80.0,0.0498322295899148,7,0.77,5.0,63.0
6,34,0.14784501067107894,0.2768476721,0.8613038689,118.0,0.6650692271754772,18,0.89,5.0,25.0
9,132,0.22515802986807928,1.0496231196999999,1.4578098885,230.0,0.5479188451124585,17,0.66,5.0,75.0
4,71,0.12853173498908144,0.7281006881000001,1.3955263188,183.0,0.20631361709637247,8,0.88,5.0,98.0
9,76,0.20161248764893366,0.2645957483,1.2641796861,161.0,0.6857111253515451,6,0.6,5.0,62.0
8,42,0.14472295483598396,0.5473753353,1.4596675607,76.0,0.1954287989869446,4,0.69,5.0,106.0
4,45,0.11213716346651764,0.3132069178,0.6890552192,212.0,0.2685645752912709,18,0.79,5.0,23.0
5,13,0.1007290578339748,0.47189158924999997,1.4233924138499998,551.0,0.1920342967018065,6,0.81,5.0,63.0
11,37,0.3147021075006897,0.47189158924999997,1.4233924138499998,502.0,0.9293196875989432,32,0.89,5.0,63.0
21,8,0.04064058185539147,0.47189158924999997,1.4233924138499998,400.0,0.7305953726926396,5,0.7,5.0,63.0
2,6,0.07812097806892143,0.47189158924999997,1.4233924138499998,441.0,0.06690709001785848,8,0.94,5.0,63.0
6,12,0.07766775386633938,0.47189158924999997,1.4233924138499998,92.0,0.1755244427471231,1,0.62,5.0,63.0
8,8,0.05256020041080077,0.47189158924999997,1.4233924138499998,146.0,0.2546905304619456,0,0.61,5.0,63.0
5,23,0.1102444808309043,0.47189158924999997,1.4233924138499998,192.0,0.17028146910615868,4,0.7,5.0,63.0
5,14,0.1205144993235874,0.47189158924999997,1.4233924138499998,340.0,0.17073159919665712,7,0.77,5.0,63.0
8,13,0.2873429329566166,0.47189158924999997,1.4233924138499998,131.0,0.2546570611511049,7,0.8,5.0,63.0
5,13,0.052040428585410387,0.47189158924999997,1.4233924138499998,195.0,0.27353320051627616,16,0.84,5.0,63.0
3,24,0.06116504724903665,0.47189158924999997,1.4233924138499998,320.0,0.11334451408388813,20,0.71,5.0,63.0
8,10,0.06183511451670741,0.47189158924999997,1.4233924138499998,125.0,0.15778395997447311,2,0.6,5.0,63.0
5,9,0.1343726541196673,0.47189158924999997,1.4233924138499998,557.0,0.22545172630636925,16,0.85,5.0,63.0
6,12,0.11337491733840513,0.47189158924999997,1.4233924138499998,325.0,0.17610633492208208,5,0.76,5.0,63.0
7,12,0.12156200921643776,0.47189158924999997,1.4233924138499998,177.0,0.2457230449647185,4,0.81,5.0,63.0
8,11,0.06286230136695346,0.47189158924999997,1.4233924138499998,115.0,0.15538648459273266,5,0.69,5.0,63.0
6,12,0.07171082235510523,0.47189158924999997,1.4233924138499998,127.0,0.15255942774460654,4,0.75,5.0,63.0
6,27,0.12356542240603112,0.47189158924999997,1.4233924138499998,219.0,0.3345277049535685,13,0.95,5.0,63.0
6,17,0.13038847342380314,0.47189158924999997,1.4233924138499998,529.0,0.18684541661399487,7,0.73,5.0,63.0
10,14,0.10491614366267857,0.47189158924999997,1.4233924138499998,350.0,0.20011997979267893,5,0.89,5.0,63.0
6,3,0.1247868918240313,0.47189158924999997,1.4233924138499998,720.0,0.17811617497164592,2,0.33,5.0,63.0
7,31,0.13449987187617266,0.1977537155,0.2542547771,184.0,0.868004492459202,16,0.9,5.0,10.0
6,10,0.10137865832149323,0.47189158924999997,1.4233924138499998,378.0,0.15211662953296393,2,0.88,5.0,63.0
5,12,0.12504230463308902,0.47189158924999997,1.4233924138499998,181.0,0.22311216265113604,10,0.5,5.0,63.0
6,16,0.10588401538932868,0.47189158924999997,1.4233924138499998,190.0,0.3354979105511774,12,0.82,5.0,63.0
8,10,0.100197562125821,0.47189158924999997,1.4233924138499998,112.0,0.1688801114083769,3,0.47,5.0,63.0
22,33,0.14935795559554024,0.47189158924999997,1.4233924138499998,241.0,0.9206701070099832,10,0.52,5.0,63.0
7,15,0.2107228585555393,0.47189158924999997,1.4233924138499998,100.0,0.2443243576644812,8,0.46,5.0,63.0
7,54,0.14766932567204089,0.47189158924999997,1.4233924138499998,283.0,0.29168592112340724,11,0.85,5.0,63.0
1,7,0.05256629198809417,0.47189158924999997,1.4233924138499998,108.0,0.4930095464873407,11,0.94,5.0,63.0
6,27,0.18253027100016286,0.47189158924999997,1.4233924138499998,216.0,0.8315698667015219,35,0.93,5.0,63.0
6,18,0.04846940149925436,0.47189158924999997,1.4233924138499998,237.0,0.18476510331603774,15,0.95,5.0,63.0
8,30,0.1791553947436297,0.47189158924999997,1.4233924138499998,137.0,0.8225315401775343,16,0.81,5.0,63.0
0,19,0.007682866228070537,0.47189158924999997,1.4233924138499998,61.0,0.04658990133462625,3,0.89,5.0,63.0
3,17,0.26164092468742944,0.47189158924999997,1.4233924138499998,120.0,0.12258478460199247,16,0.95,5.0,63.0
11,16,0.18772142644659465,0.47189158924999997,1.4233924138499998,116.0,0.5760827715137756,18,0.84,5.0,63.0
7,20,0.06678945232853832,0.47189158924999997,1.4233924138499998,171.0,0.15307672239688508,3,0.87,5.0,63.0
6,22,0.05320857018350655,0.47189158924999997,1.4233924138499998,163.0,0.2898326099370324,4,0.88,5.0,63.0
11,79,0.3283268973706165,0.3897107022,1.1691321065,404.0,0.5766472607479202,50,0.89,5.0,0.0
24,26,0.286422044583836,0.3860296465,1.5441185859,156.0,0.6770853062891447,13,0.94,5.0,63.0
18,38,0.2215835146062476,0.47189158924999997,1.4233924138499998,187.0,0.632246802202901,21,0.68,5.0,63.0
12,36,0.2123689931661669,0.47189158924999997,1.4233924138499998,418.0,0.8071606306041221,78,0.72,5.0,63.0
15,65,0.3758816110250718,0.8502657211,3.0740376070999997,323.0,0.9713848957385636,45,0.9,5.0,63.0
17,55,0.19793563391286206,0.47189158924999997,1.4233924138499998,385.0,0.9211813953602236,35,0.87,5.0,63.0
24,64,0.3728732536797571,0.47189158924999997,1.4233924138499998,323.0,0.844562786169083,26,0.84,5.0,63.0
4,53,0.27008945497603354,0.47189158924999997,1.4233924138499998,394.0,0.8394647443358069,58,0.85,5.0,63.0
2,10,0.09605566403023397,0.17158501280000002,0.31457252350000003,73.0,0.11868560341564302,12,0.91,5.0,63.0
12,210,0.4539376028871345,0.47189158924999997,1.4233924138499998,896.0,0.983544181835355,84,0.88,5.0,63.0
3,55,0.3997094136498078,0.47189158924999997,1.4233924138499998,335.0,0.980519959962295,64,0.93,5.0,63.0
17,46,0.16746810436548548,0.47189158924999997,1.4233924138499998,401.0,0.8585544489007109,46,0.75,5.0,63.0
18,44,0.3504583080809152,0.47189158924999997,1.4233924138499998,220.0,0.7388472534795005,56,0.74,5.0,63.0
7,46,0.27685404918495793,0.47189158924999997,1.4233924138499998,368.0,0.8123762397199672,50,0.9,5.0,63.0
25,5,0.1234549061358763,0.23638557940000002,0.5614157511,104.0,0.6556481344704953,2,0.68,5.0,63.0
17,103,0.16086528990421184,0.20456582739999998,1.198171275,1099.0,0.6029839702422931,32,0.87,5.0,34.0
24,33,0.3064239282106841,0.8142721106,3.3823610747000004,332.0,0.8921166049622313,41,0.95,5.0,92.0
6,70,0.39186317348013866,0.5180276676,1.5540830027,345.0,0.9552415708423804,68,0.95,5.0,63.0
9,114,0.4819278853272668,0.5899356621999999,2.8316911786000003,537.0,0.6260612651230885,72,0.88,5.0,63.0
9,131,0.4129951511151972,1.649382229,3.8485585344,572.0,0.9130772695410024,78,0.89,5.0,67.0
14,36,0.233986933460828,1.1429573603,4.0003507609,229.0,0.7741708396173785,66,0.97,5.0,63.0
10,73,0.4432286842021497,1.0065442361,3.0825417230000003,362.0,0.9351424719846892,58,0.96,5.0,63.0
14,108,0.4437643150185123,1.6681633449000002,6.483804699099999,492.0,0.7832803334646334,71,0.74,5.0,238.0
16,79,0.4122082475525301,0.48212745490000003,2.0892189712,346.0,0.9012692933025072,31,0.81,5.0,63.0
16,65,0.2793037402552648,0.47189158924999997,1.4233924138499998,467.0,0.8977360764266722,46,0.87,5.0,63.0
6,31,0.2709236806828214,0.7845962786,3.0128497099000002,209.0,0.6477962731140298,53,0.82,5.0,63.0
4,24,0.2162638083006828,0.47189158924999997,1.4233924138499998,200.0,0.9506012760246496,45,0.9,5.0,63.0
20,34,0.2479260724756413,0.7054403323,1.4108806647,160.0,0.92050954420376,12,0.87,5.0,31.0
20,37,0.3577387850310132,0.2927024165,0.7317560412999999,217.0,0.9155031600108215,19,0.82,5.0,19.0
7,112,0.5258982561028824,0.4777941582,1.6722795535,416.0,0.9753936053487544,98,0.95,5.0,1.0
16,104,0.3845568101496785,1.1702070099,4.3420839053,419.0,0.8194997177841931,84,0.66,5.0,63.0
6,49,0.3844403548406168,0.5246173791,1.3406888576,219.0,0.7109378919118261,62,0.9,5.0,51.0
27,25,0.2713650032136041,0.7057974912,1.8105239991,216.0,0.9472465482666292,28,0.91,5.0,107.0
0,17,0.0806854832198184,0.11544516640000001,0.3751967907,363.0,0.12828185625673222,17,0.91,5.0,37.0
18,31,0.1888034610228713,0.3311416772,1.3847742862999999,189.0,0.6515355621229351,30,0.95,5.0,63.0
28,42,0.13117502844918685,0.47189158924999997,1.4233924138499998,469.0,0.9480537082719266,28,0.89,5.0,63.0
4,42,0.2980835513236275,0.0,1.2029102729999999,224.0,0.8560585680770699,68,0.9,5.0,4.0
20,45,0.16922345666598604,0.47189158924999997,1.4233924138499998,269.0,0.9748176730081934,30,0.96,5.0,63.0
7,28,0.2420096472450401,0.4764013605,1.3451332532,175.0,0.8302947484711868,23,0.83,5.0,63.0
4,15,0.11023638943418612,0.3669836446,0.9033443557999999,209.0,0.3415510572811605,12,0.86,2.0,46.0
7,7,0.11932631404163073,0.1952348636,1.0319557078000001,125.0,0.19645413579375315,7,0.95,4.0,73.0
9,47,0.16852679531944914,0.3403655117,1.4181896321,270.0,0.5962423170300502,5,0.79,5.0,100.0
6,26,0.14448453174039402,0.47189158924999997,1.4233924138499998,123.0,0.16636250376880882,11,0.7,5.0,63.0
9,8,0.151522223600015,0.47189158924999997,1.4233924138499998,98.0,0.22367334582810128,7,0.65,5.0,63.0
6,35,0.2105637716790821,0.6289233022,1.5373680719999998,190.0,0.18539645188761072,11,0.68,5.0,63.0
6,22,0.05664847316991908,0.9085597193000001,1.7821748340999999,145.0,0.14312604692135988,8,0.85,5.0,63.0
8,33,0.13378105848833474,0.1108624958,1.0716707928,204.0,0.3109930193940428,7,0.69,5.0,63.0
9,49,0.23861617200332216,0.8511722787999999,1.7378100691999998,291.0,0.2132712172257685,11,0.89,5.0,63.0
8,18,0.060173098544076875,0.6631885925,1.0224157468000001,159.0,0.14545751013897526,3,0.8,5.0,63.0
7,68,0.20918194793419306,0.4815072332,1.9260289328,290.0,0.4010455407235637,29,0.82,5.0,63.0
6,12,0.08354385425828299,0.5409889765,1.8032965884999999,84.0,0.2585705350693023,8,0.87,5.0,63.0
8,11,0.06574149568601607,0.47189158924999997,1.4233924138499998,85.0,0.15105510883571135,3,0.74,5.0,63.0
10,19,0.12105309462785105,0.7348458077,2.3882488749,124.0,0.21192633040101624,6,0.8,5.0,63.0
7,12,0.09092063877166943,0.47189158924999997,1.4233924138499998,125.0,0.16838644312646206,5,0.89,5.0,63.0
5,10,0.09606740581241588,0.0,0.0,147.0,0.22397130974002016,7,0.75,5.0,63.0
4,5,0.04272124147015687,0.597330299,1.5460313621000001,70.0,0.14656880250099544,11,0.84,5.0,63.0
4,33,0.08367591504180241,2.4166116587,5.9152882392,225.0,0.14114865663897275,6,0.44,5.0,63.0
10,38,0.23558002157690244,0.47189158924999997,1.4233924138499998,211.0,0.3961016601382977,20,0.5,5.0,63.0
13,24,0.0929897098143669,2.9442700368,10.621733677,184.0,0.3606209029283216,12,0.63,5.0,63.0
9,28,0.08707283724438605,0.47189158924999997,1.4233924138499998,207.0,0.1838786055281891,6,0.82,5.0,63.0
4,30,0.03249817574242292,0.9443842001,4.372149074599999,185.0,0.25834643122192985,11,0.95,5.0,63.0
11,16,0.11986069747310595,0.3458100564,1.8327932991,138.0,0.2884228533964095,8,0.73,5.0,63.0
7,25,0.07006286695619827,0.6844999670999999,2.49842488,221.0,0.15517948614199967,14,0.88,5.0,63.0
8,27,0.16957182894782818,0.5388918082999999,1.4819524729,167.0,0.6937291873347409,7,0.9,11.0,81.0
6,15,0.061026724101988325,0.3732277492,2.2732962908000003,137.0,0.2244588921237741,2,0.49,5.0,63.0
25,2,0.05234745936188576,0.5549964352000001,1.8731129687999999,140.0,0.6442691969622479,6,0.49,5.0,63.0
10,162,0.2829335325502076,0.4376401059,1.0436033293,691.0,0.5333086592891377,26,0.58,5.0,63.0
4,7,0.05104168323576266,0.74745528,3.12572208,80.0,0.10577970843089396,0,0.73,5.0,63.0
8,12,0.08693315966681645,5.877142810900001,21.414839117,177.0,0.1875006602174884,4,0.42,5.0,63.0
8,24,0.2459549281665292,0.7377044757,3.4943896216000003,199.0,0.3641664069859115,18,0.67,5.0,63.0
4,169,0.1039358110296136,0.9094697859,4.1305086111,1964.0,0.14258005810441646,14,0.77,5.0,63.0
4,52,0.8777065711392812,0.47189158924999997,1.4233924138499998,213.0,0.17976933320074925,5,0.9,5.0,63.0
8,57,0.1716441669459792,0.47189158924999997,1.4233924138499998,237.0,0.9477833436617366,8,0.93,5.0,63.0
8,18,0.18736853803131828,0.2636201517,1.6947009751,112.0,0.27897576133450297,8,0.66,5.0,63.0
9,19,0.1987050082295544,0.8058183151999999,3.0314117572000003,89.0,0.25679786269514354,16,0.4,5.0,63.0
8,6,0.09443417053604483,0.47189158924999997,1.4233924138499998,125.0,0.18055456835055314,2,0.78,5.0,63.0
6,14,0.12390332614532913,0.47189158924999997,1.4233924138499998,116.0,0.19292009247240727,14,0.64,5.0,63.0
12,11,0.1191410405431847,0.47189158924999997,1.4233924138499998,105.0,0.3397658615621212,2,0.48,5.0,63.0
8,11,0.13355022764823204,0.47189158924999997,1.4233924138499998,100.0,0.2987360526185974,7,0.78,5.0,63.0
9,58,0.1286955327765658,0.47189158924999997,1.4233924138499998,310.0,0.3027620046369082,23,0.85,5.0,63.0
14,136,0.0706022134909697,0.47189158924999997,1.4233924138499998,1127.0,0.6408604462762199,7,0.77,5.0,63.0
11,58,0.20021826078946847,0.4719767782,2.1783543606999998,264.0,0.6626033017408984,13,0.91,5.0,63.0
6,13,0.06640332125641403,0.6970270622,0.9538265061,77.0,0.13738712593096514,3,0.7,5.0,63.0
9,16,0.13311197682739814,0.7159344602,2.1120066576,144.0,0.4387315862691046,4,0.9,5.0,63.0
23,60,0.18023023404664426,0.4530283245,1.5100944149000002,195.0,0.6124805636273855,16,0.81,5.0,63.0
8,11,0.2476979853701536,1.2048645135,3.3866462,154.0,0.3260491467762813,2,0.83,5.0,63.0
5,17,0.1258883097991875,0.47495443369999996,2.1214631369999997,127.0,0.7574961336814702,1,0.95,5.0,63.0
8,13,0.06278656129799727,0.6234662535000001,1.153412569,184.0,0.16304047945863828,2,0.93,5.0,63.0
6,29,0.09969608383207247,0.3999909488,2.1142378721,230.0,0.17575433369893806,11,0.77,5.0,63.0
6,14,0.05598547609474787,0.3980748305,1.1373566586,157.0,0.12970130306888886,0,0.87,5.0,52.0
8,57,0.1447242915202165,0.6593588564,3.0456099558,373.0,0.32128366432783645,18,0.67,5.0,63.0
8,47,0.12281364856454058,0.5682028997999999,1.3920971045,200.0,0.7755885504349407,7,0.92,5.0,63.0
22,22,0.1814632650383004,0.1137322347,0.7392595258,144.0,0.9476957105809559,12,0.92,2.0,26.0
8,20,0.17473282051933686,0.5130325078,1.7671119712999999,103.0,0.2783692735472857,14,0.73,6.0,84.0
6,7,0.1014888962295088,0.2197705595,0.7966682783,59.0,0.16305410431171266,5,0.9,5.0,42.0
4,34,0.09765124450155653,0.6385899046,1.4160037016,179.0,0.15538983861076386,13,0.87,5.0,63.0
5,96,0.33286418161390785,0.0,2.8205164366,336.0,0.3801306310806009,83,0.76,5.0,9.0
5,37,0.3894876633925152,0.47189158924999997,1.4233924138499998,178.0,0.9802037813567388,52,0.92,5.0,63.0
21,65,0.282469725018745,0.47189158924999997,1.4233924138499998,426.0,0.6889446195673121,40,0.69,5.0,63.0
22,84,0.2587613376786375,0.47189158924999997,1.4233924138499998,586.0,0.9309487723502048,32,0.85,5.0,63.0
5,39,0.3002883322296908,0.47189158924999997,1.4233924138499998,186.0,0.9444678442834084,60,0.79,5.0,63.0
8,46,0.2960583365041752,0.5742600426,2.6918439497000004,232.0,0.4896045176569761,46,0.73,5.0,79.0
20,33,0.2118148402798675,0.47189158924999997,1.4233924138499998,270.0,0.6390344391593953,15,0.86,5.0,63.0
23,37,0.2425362632214053,0.47189158924999997,1.4233924138499998,263.0,0.6767235972492656,44,0.87,5.0,63.0
22,64,0.2186921363864804,0.47189158924999997,1.4233924138499998,400.0,0.9809875874764248,41,0.93,5.0,63.0
5,54,0.2715987134884464,1.0413809962,4.2055770999,297.0,0.941463263502938,54,0.84,5.0,63.0
26,34,0.22832234619272235,0.8485292964,2.5455878891999997,393.0,0.8668036881609131,39,0.77,5.0,63.0
20,56,0.28502892669265584,0.47189158924999997,1.4233924138499998,362.0,0.8231372371631572,73,0.63,5.0,63.0
13,196,0.4072737678909,1.5690672328,5.1465405237,931.0,0.9561225018930024,79,0.81,5.0,249.0
9,53,0.30782094688702744,0.47189158924999997,1.4233924138499998,297.0,0.5989836794733044,61,0.73,5.0,63.0
23,80,0.2041627086636261,0.47189158924999997,1.4233924138499998,290.0,0.8278580834522511,40,0.78,5.0,63.0
