ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1,Virus_HPV
56.3503,0.0,13.2284,2556.2537,3487.2677,353.19800000000004,413.5194,25.6631,5591.1105,33.0974,31.4836,19.3134,211.3896,8.4662,103.9751,32.0127,3249.6858,2128.1831,939.7447,104.5043,1171.2415,49.2096,692.3738,51362.3282,68848.5641,41777.0064,4469.9014,2483.4685,1446.1274,79.1058,1822.8719,41.5371,9315.4309,4180.3585,2076.5924,6627.1579,1008.7969,176.2021,41.2726,166.9423,0.0,0.0,3.1748,26.1922,27.515,0.0,2.9102,68.7876,46.0348,0.0,0.0,1521.8864,0.2646,0.0,81.4869,352.1397,205.04,146.8351,13.493,51.0616,28.3088,151.8619,1153.2509,33.8647,673.5895,411.9505,12.4347,48.1513,13.2284,252.9268,41.8017,12.1701,7968.5164,1475.4944,3105.4964,10.286
79.679,0.5732,6.5921,726.2826,1194.325,355.4027,244.4827,12.8977,2494.411,52.4563,29.2347,6.8788,186.873,14.904000000000002,33.2473,22.9292,265.9788,179.421,300.3726,115.7925,1246.489,51.5907,437.9478,11523.0381,19178.5067,18138.7762,9094.2964,4028.6615,3223.2731,109.48700000000001,3961.0203,486.0992,26636.8587,10289.1975,3586.83,3795.3568,597.879,169.3895,14.904000000000002,25.2221,0.0,0.0,0.8598,11.177999999999999,0.8598,0.0,5.7323,120.3783,22.0694,0.0,0.0,1377.0851,0.2866,0.5732,23.2158,139.0083,118.37200000000001,57.323,14.0441,27.2284,50.1576,158.4981,802.2356,40.6993,505.8756,479.3551,25.2221,28.6615,12.0378,180.2809,24.0757,14.3308,1479.7936,823.4451,1385.2107,13.913
156.1051,0.0,1.5456,422.4626,399.7939,174.6522,60.2782,9.7888,811.9526,6.9552,21.6383,2.576,72.643,0.0,10.8192,3.0912,185.9866,124.1628,133.4364,330.7573,1018.5471,16.4863,184.44099999999997,8040.6543,13167.594,14429.0057,2237.5064,1162.2875,869.6548,128.2844,630.6028,19.0623,5403.9155,993.6631,175.1674,4352.9109,691.9114,180.3194,1.5456,17.0015,0.0,0.0,0.0,3.6064,3.0912,0.0,1.5456,30.9119,4.1216,0.0,0.0,461.1025,0.0,0.0,6.6976,120.5564,22.1535,11.3344,0.0,12.88,11.3344,57.187,256.5688,9.2736,274.6007,379.9691,40.1855,3.0912,0.5152,68.5214,0.5152,18.0319,2577.0222,705.3065,193.7146,27.011999999999997
77.657,0.3305,3.3047,386.649,676.1401,333.11300000000006,116.9861,17.8453,2417.7132,19.2069,106.7416,2.9742,141.1104,2.3133,39.6563,30.0727,307.9974,454.0648,157.6338,94.5142,1284.8645,16.8539,367.8123,10158.6186,14952.038999999999,13111.0806,2916.7217,1632.8486,1283.8731,118.9689,832.1216,39.9868,8037.0126,2752.6867,479.8414,3381.692,970.2578,103.4369,21.15,70.39,0.0,0.3305,0.6609,30.0727,20.8196,0.3305,0.3305,21.4805,18.8367,0.0,0.0,1287.6669,0.3305,0.6609,57.1712,681.7581,668.2089,104.0978,4.2961,23.1328,72.3728,70.7204,946.4639999999999,28.4204,502.3133,175.5288,150.033,30.7336,17.8453,174.8182,23.1328,21.15,1270.9848,1299.7356,3100.7931,4.5569999999999995
3963.381,0.5607,11.7746,831.7914,1319.8766,263.8071,467.9002,29.4365,1797.8694,120.1542,110.1766,11.2139,193.4399,5.607,57.7516,47.0984,570.7878,1102.6072,1419.9608,31.6793,1241.6597,71.4886,529.2963,14636.1032,25272.5932,16064.3846,6395.8509,3309.5038,3051.3036,477.1517,2365.2929999999997,38.1273,13156.1536,3491.0709,537.4264,7071.4886,956.5461,229.8851,41.4914,83.2632,0.0,0.0,3.0838,15.6995,9.8122,0.2803,5.607,155.8733,36.7255,0.2803,0.0,1646.0555,0.7429,2.6213,59.714,325.2033,272.4979,101.2055,17.1012,43.7342,75.4135,659.0973,843.8464,105.4107,447.9955,338.4861,26.9134,33.9221,16.2602,144.0987,14.0174,28.0348,2099.8038,1095.5985,1084.9453,3.284
360.7699,0.5032,50.066,871.5014,1107.491,559.7836,884.5839,65.9161,1966.9162,183.7222,163.2807,37.235,235.4865,2.7675,31.1969,65.1613,576.1369,991.7605,2675.3884,245.0469,2357.1269,222.9071,483.0492,9739.1509,20627.647,13206.178999999998,14948.3615,6723.4417,6505.3148,594.2512,3455.5632,404.8053,36737.907999999996,9283.9726,1613.9379999999999,4527.8319,946.9778,427.4483,91.3265,123.0266,0.0,0.0,10.3151,32.958,6.7929,0.5032,4.5286,304.1701,74.7217,1.5095,0.0,1376.4388,1.0089,2.0102,92.5844,265.4255,204.7928,160.5132,31.7001,136.3608,562.2995,474.7468,956.5381,192.2133,849.11,506.6658,26.6683,30.6938,46.0406,244.2921,16.1016,45.0343,885.8419,743.9462,370.8409,1.79
733.1064,0.0,3.4694,618.886,1150.2367,436.8764,244.9924,10.9419,3404.8072,30.9737,41.3658,7.2057,252.7318,5.3375,30.6908,6.9388,495.5892,349.341,361.0836,87.8023,1550.2842,52.5746,730.7072,12286.98,20628.7071,11789.2852,8011.6251,3935.6241,5168.8593,233.5167,5295.3586,59.5134,16923.4239,5108.8548,538.0225,4828.5921,825.982,472.371,6.1382,23.752,0.0,0.0,1.3344,14.4113,4.8038,0.0,2.135,73.391,19.482,0.0,0.0,2819.9693,0.5338,0.0,36.8289,434.4745,225.2436,80.5966,6.6719,24.0189,0.5338,96.6092,1311.9637,22.1507,562.3083,551.6813,225.5104,36.0283,13.8776,647.7087,12.0094,40.5652,1637.2858,2007.7101,2280.1907,0.847
440.6234,0.0,29.4411,998.6801,1883.5656,971.2239,1853.7938,33.0798,3929.884,262.5778,399.9352,78.73,600.7297,11.2471,92.2927,33.4106,534.2393,1372.8129999999999,977.5089999999999,116.7718,1898.4515,469.4028,1737.0220000000002,20456.3958,42102.5078,21645.6356,13962.3353,7017.5555,6692.3807,281.5094,6423.4417,28.4487,31464.5434,10248.5685,1296.7294,9038.0716,3037.7209,317.8972,34.7338,174.3307,0.0,0.0,4.962,40.0266,3.6388,0.0,9.2624,325.5055,87.3308,0.3308,0.0,7007.1022,0.6616,0.9924,153.4904,426.0682,343.0379,174.6615,54.5817,222.2965,97.5855,754.2202,1884.2272,147.536,1110.4899,820.7768,186.5702,58.5513,22.8251,481.9731,26.4639,40.0266,1175.6572,1917.6378,8015.5740000000005,2.73
115.50299999999999,0.0,8.5207,508.0868,1356.3708,323.4714,932.86,7.8895,3072.1893,102.6872,20.8284,5.6805,172.6233,7.574,75.4241,60.5917,628.9546,890.572,308.6391,32.8205,1386.6667,90.2564,855.8580000000001,15383.9779,23795.6576,10300.7527,5544.142,3211.9921,3818.8559999999998,134.1223,3017.5937,4.1026,10766.7061,7133.0272,970.4142,7543.6686,3036.8442,412.1499,53.3333,134.7535,0.0,0.0,4.7337,32.5049,1.8935,0.3156,1.2623,69.1124,29.0335,0.9467,0.0,2135.3278,0.3156,0.6312,292.5444,58.6982,133.1755,90.572,28.4024,91.5187,95.6213,492.6233,755.1874,68.7968,413.0966,951.2710000000001,889.3097,47.3373,11.0454,91.8343,44.497,140.7495,1197.002,2023.8264,403.9448,2.0469999999999997
74.2927,0.28800000000000003,5.4712,500.18,719.0267,429.3427,353.0343,14.9737,1513.21,34.9924,17.2774,4.0314,184.5799,2.8796,24.1883,12.3821,207.6164,289.684,425.5993,132.1719,1047.5848,61.6226,285.3646,8503.6038,14304.1192,20493.6635,5662.9472,2784.5368,1708.7323,158.088,1680.8005,52.408,10139.5148,4927.3602,2148.1535,3972.6442,555.4676,230.9409,19.2931,42.9055,0.0,0.0,1.4398,10.6544,1.7277,0.0,2.8796,201.8573,19.2931,0.0,0.28800000000000003,1178.8842,0.8639,0.28800000000000003,20.4449,455.2588,48.0887,49.2405,14.3978,47.8007,172.1978,93.2978,638.111,37.4343,320.4953,744.8276,63.0624,16.4135,3.7434,147.4336,7.1989,14.3978,1420.776,617.3782,2926.4992,1.949
498.7143,0.0,6.7688,657.9308,879.1364,325.1749,262.3601,16.7867,4209.1326,18.219,20.5773,6.2273,122.9221,7.8518,11.9132,2.9783,1804.03,304.3268,109.1136,118.8608,983.3737,24.9093,193.3179,11989.3811,13068.2576,7193.033,1456.1119,821.4659,615.1518,125.6296,358.4775,32.4904,5531.4923,927.0137,141.8748,4392.7035,2125.1436,355.4992,3.5198,78.2477,0.0,0.0,0.2708,11.6424,0.5415,0.0,10.2886,326.2579,30.0536,0.0,0.0,1925.9016,0.0,1.083,12.7254,405.8594,220.3933,89.3486,3.5198,112.9042,43.5913,150.5389,536.904,21.3895,373.6397,266.9412,9.2056,41.696000000000005,63.0855,92.0562,11.1009,237.7215,5933.8319,496.291,4930.149,2.0540000000000003
255.7397,0.3237,28.1645,1129.8155,813.8556,383.94300000000004,947.2321,24.2797,3035.6102,124.9725,93.2341,30.4306,223.3733,14.8916,12.3017,39.495,271.2852,460.3432,3545.1602,224.9919,1428.6177,202.6546,385.8854,13094.133999999998,19744.529,15781.5312,7363.5481,4582.3891,3779.2166,398.8346,3375.5261,166.7206,16641.6316,5038.3587,580.7705,6605.6976,651.3435,224.3444,60.2137,143.4121,0.0,0.0,7.122000000000001,17.8051,3.8848,0.3237,1.9424,72.5154,39.8187,0.6475,0.3237,1561.9942,0.3237,0.3237,67.3357,275.17,154.4189,68.6306,51.7967,106.8307,130.1392,297.5073,1184.5257,129.4917,445.1279,783.6873,145.0308,50.1781,21.3661,126.2545,21.6899,19.4238,1813.2082,861.1201,15250.8903,0.542
104.9662,0.3424,4.4509,498.8445,492.6817,2402.1227,206.1114,8.2171,3848.6690000000003,30.4716,66.7637,8.9018,180.0907,3.4238,9.5866,11.2985,478.9866,174.2703,452.2811,207.8233,2054.9482,20.2003,233.84400000000002,19720.9244,30422.3641,19215.9137,3081.7427,1723.1875,2559.9589,91.7573,3311.8206,12.3256,8611.1444,4466.524,1863.9048,5934.0923,13598.562,332.4489,13.6951,24.3088,0.0,0.0,0.6848,20.2003,4.7933,0.3424,4.1085,83.1978,29.1021,0.0,0.3424,2904.0657,0.3424,0.3424,15.7494,346.8287,213.9861,66.4213,2.739,22.9393,20.2003,106.1371,883.3348,22.5969,277.32599999999996,561.414,10.2713,58.888999999999996,16.4341,419.0704,10.9561,47.5905,2569.8879,1280.1506,18546.9486,0.532
385.0015,0.0,35.5581,1081.3174,1698.6301,954.5322,704.4593,32.3521,3714.369,234.5118,128.2425,67.0358,342.4658,3.4975,13.1157,30.0204,1797.1437,162.3433,1047.508,442.1451,1678.225,155.9312,340.1341,8877.7091,16340.65,11209.6269,8229.6969,6371.2941,4338.6768,127.3681,2447.1,28.2716,19075.7797,7844.6546,3790.7316,4371.0289,1267.8519,479.1606,35.5581,134.3632,0.0,0.0,1.7488,24.1912,15.7389,0.0,2.6231,149.2276,34.3923,1.7488,0.2915,1900.3206,0.0,0.8744,31.1862,168.1725,122.9962,111.9207,32.935,157.68,717.8665,412.4162,1477.9948,105.8001,674.4389,855.5523,26.8143,37.3069,17.4876,186.826,10.784,41.0959,1205.7709,1723.4043,6370.4459,1.226
92.8004,1.3025,26.0501,993.1618,697.4927,455.5519,466.9489,21.1657,2302.1817,164.2266,81.7323,46.8903,160.8597,5.5357,18.5607,21.816999999999997,401.4979,580.2669999999999,1783.4582,188.5379,1229.8925,140.6708,347.1182,7424.2331,13043.1814,12788.7952,7204.5946,3518.6226,2555.5194,350.0488,999.3487,189.5148,16034.5164,3583.7577,475.4152,5441.55,1547.0531,484.5327,38.7496,121.1332,0.0,0.0,3.5819,11.3969,12.0482,0.0,2.9306,127.9713,26.7014,0.6513,0.0,1105.8287,0.3256,0.3256,21.4914,220.4494,103.2237,61.8691,31.9114,72.9404,252.3608,453.5982,1001.6281,66.1022,538.9124,806.5484,59.5897,22.7939,13.6763,95.4087,15.6301,39.4008,1376.4246,837.5122,14264.0834,0.326
328.9656,0.0,25.9951,979.9621,1392.6347,567.2895,482.2637,37.6388,3249.12,185.2938,115.0826,23.8289,279.7184,28.703000000000003,39.805,48.1993,1376.9293,430.5443,1095.5862,144.8687,2150.0054,102.8974,353.3712,11147.7363,19952.7755,14602.5995,10578.1614,5728.3645,7918.2237,425.3994,5209.5857,205.7947,24940.1571,10573.0301,5072.4018,5231.2483,1388.5729999999999,378.2832,56.8643,63.9047,0.0,0.0,0.8123,19.2256,6.228,0.0,2.437,122.3937,63.6339,1.0831,0.2708,1875.2667,0.9423,1.2239,28.703000000000003,332.52099999999996,197.1297,94.5031,29.2445,87.7335,204.9824,411.3187,1203.6285,176.0087,613.5933,784.6223,51.9903,76.0899,48.7409,186.5692,35.4725,53.0734,1365.2857,1065.8002,6156.5123,0.419
143.1558,0.3079,89.5936,2722.9064,4306.9581,943.3498,1278.9409,201.3547,2013.2389,467.4353,164.7167,44.6429,667.1798,15.702,100.3695,156.4039,4914.4089,6738.9163,16124.3842,124.3842,1063.4236,207.5123,644.7044,55033.75,118727.3245,63595.9514,26140.7882,15243.7562,5232.7586,3244.1502,5883.0049,779.5567,73151.17,15939.7537,3527.5185,5520.6281,3736.7611,392.2414,156.0961,7238.9163,0.0,0.0,21.8596,26.4778,14.4704,3.6946,7.3892,184.1133,224.1379,0.9236,0.0,4603.3097,0.6897,3.0049,165.3325,398.0911,283.5591,352.5246,57.8818,235.2217,219.2118,1303.2635,1209.0517,282.9433,960.8989999999999,1310.1385,67.1182,70.197,100.3695,498.4606,10.1601,90.5172,3719.2118,1402.0936,3597.5985,8.613999999999999
749.1186,0.331,5.9588,977.9028,1511.5451,512.4555,557.8085,13.2417,4358.5202,106.7781,163.8666,17.8764,279.4008,10.2624,96.0026,12.5797,379.376,836.8783,428.3704,124.4724,1533.394,108.5823,961.3507,17583.6961,28787.9136,14045.4887,8095.6716,4433.9982,2806.2567,406.5216,1156.9974,128.1139,19623.6034,4726.9817,985.1692,3286.9321,1405.2801,252.5863,11.2555,50.6497,0.0,0.0,1.6552,23.5041,1.6552,0.0,7.614,154.5974,53.9601,0.9931,0.0,3642.8602,0.0,1.3242,55.6153,484.6479,115.5342,95.3406,12.9107,70.1812,4.9657,356.534,1627.0794,38.4011,810.3948,569.7128,134.0727,68.195,11.2555,239.0135,47.0082,72.8296,912.6872,2000.8276,3143.5902,14.55
375.0906,1.182,2.3641,426.3199,611.1111,299.0544,169.0307,20.4886,2166.2727,36.2766,32.3089,3.5461,116.6273,8.2742,7.0922,1.9701,866.4303,25.2167,49.2514,136.3278,997.2419,21.6706,207.6438,7349.4169,10876.8716,10608.156,3192.6714,2130.0236,827.4232,132.7817,1115.0512,147.7541,5886.1308,1036.6273,195.4295,4918.4397,1016.1545,336.8794,5.1221,4.3341,0.0,0.0,0.0,0.7879999999999999,11.8203,0.0,1.5759999999999998,65.4058,2.3641,0.0,0.0,849.9567,0.0,0.0,9.0623,310.8747,100.4728,24.0347,3.9401,19.7006,65.0118,96.5327,933.8061,13.0024,254.9251,715.5871,75.2561,17.3365,7.0922,74.0741,14.5784,23.6407,1481.0875,1008.6682,10453.1127,14.087
271.0761,0.0,13.4173,527.9299,817.3604,484.1183,1039.7043,13.965,3599.1238,173.2941,116.9222,38.0613,193.0449,4.3812,30.3943,19.989,491.2377,514.7864,548.1928,130.8872,1650.3286,203.72400000000002,359.529,7397.0208,12038.5953,8825.5887,7174.1512,3635.2683,2965.4984,87.6232,1374.5893,38.3352,13949.069,4239.1238,640.7448,5509.5838,842.552,331.5991,23.8226,49.0142,0.0,0.0,2.1906,26.0131,6.8456,0.2738,1.3691,39.9781,68.4556,0.8215,0.0,1312.7054,0.2738,1.0953,44.9069,234.6659,716.5936,68.4556,59.4195,119.6605,174.6988,321.4677,2041.3472,74.2059,505.2026,528.6857,97.4808,36.4184,5.7503,102.4096,21.9058,30.1205,1016.977,1821.7415,158.2694,31.133000000000003
1003.2186,0.0,23.546999999999997,1257.6092,1914.9356,580.7157,1187.2999,59.0333,4569.1146,151.4039,100.821,50.0788,267.9716,13.2659,43.4459,35.818000000000005,653.6782,1070.2281,1088.4688,282.8958,1544.4815,126.6895,456.01599999999996,19487.6005,35593.3498,26033.4832,5893.0535,3376.84,2585.8595,150.8998,2464.4764,78.6006,11629.2374,4452.7758,1087.8055,5647.6339,1122.9602,343.91900000000004,42.4509,165.824,0.0,0.0,4.6431,32.8332,34.4914,0.3316,4.3114,76.279,46.0991,0.9949,0.0,2455.9762,0.3316,0.6633,84.2386,383.3851,122.3781,101.8159,21.2255,161.5126,243.7613,357.5166,1528.8973,101.1526,614.8754,793.2888,86.5601,39.7978,23.8787,278.5843,21.8888,38.1395,642.7338,1695.0529999999999,4558.5019,24.465999999999998
241.6107,1.6779,13.8423,999.3708,1228.1879,497.0638,384.0185,51.3842,1828.0201,40.7404,38.5906,27.2651,146.8121,0.6292,6.9211,5.6628,1069.2114,153.5235,1247.2735,430.7886,1794.8805,78.2299,139.2617,8244.5155,17878.4333,15284.5281,5443.1963,2452.1477,635.0671,404.9916,729.0268,147.8607,10584.1023,1748.3410000000001,607.1728,5929.5302,546.3507,276.0067,17.198,33.3473,0.4195,0.0,5.8725,5.2433,21.8121,0.2097,0.2097,31.4597,29.9916,0.6292,0.0,572.7727,0.0,0.8389,20.7634,258.8087,221.2668,91.443,6.5017,56.4178,288.3809,105.7047,791.3171,52.8523,384.8574,426.0759,82.4245,14.2617,3.9849,45.9312,2.5168,7.9698,1217.9111,1083.0537,5615.1426,17.11
720.9718,0.2454,15.7055,471.411,834.8466,464.2945,731.7791,21.8405,2227.2393,225.465,111.9018,16.6871,103.5583,7.8528,36.5644,9.816,351.6564,161.9632,454.2331,176.6871,1392.638,128.589,374.7239,6969.5706,13766.2577,7720.6135,4083.9264,1724.1718,1402.6994,278.0368,1803.681,62.8221,10903.3129,3804.0294,2089.0798,5710.6748,452.5153,583.5583,22.5767,22.5767,0.0,0.0,0.7362,13.2515,0.7362,0.0,1.4724,51.2883,45.3988,0.0,0.0,1556.4172,0.0,0.0,32.1472,220.6135,120.4908,70.4294,17.9141,103.8037,128.589,783.3129,1672.638,57.6687,589.2025,378.5644,447.8528,18.8957,10.5521,272.638,7.362,5.3988,773.0061,971.7791,50.3067,12.731
565.8552,0.3277,4.5872,402.6868,536.6972,411.5334,156.291,7.8637,3822.4115,44.7837,13.7615,3.9318,172.6737,6.5531,20.9699,18.021,637.9423,229.3578,229.0301,223.46,1115.3342,16.7104,180.5374,10828.2929,20881.6186,40714.7117,2772.6081,2225.426,673.6566,50.1311,1673.0013,64.2202,5227.0642,3611.2975,1616.3172,2543.2503,1008.5189999999999,307.9948,13.7615,12.4509,0.0,0.0,0.3277,9.502,2.9489,0.0,0.983,51.114,8.8467,0.0,0.0,1079.2824,0.0,0.3277,29.4889,413.1717,108.1258,16.055,4.5872,30.1442,19.0039,114.6789,2173.9843,15.0721,173.9843,1627.4083,425.2949,226.7366,5.2425,42.595,13.4338,22.6081,4008.8467,1612.0577,1080.2752,11.504000000000001
409.591,0.5133,14.3716,791.9786,1125.6053,1212.3483,574.3513,10.2654,1890.3805,157.16899999999998,56.9732,29.7698,298.211,6.1593,4.6194,17.4512,3676.0536,107.2738,477.8562,177.0788,1175.906,80.5837,160.6541,10845.3897,18566.5701,17010.8737,5003.9394,3797.1344,1713.3017,46.1945,2192.1844,54.9201,9447.7964,5335.3539,2453.9531,4851.4463,983.429,492.7411,18.9911,26.6901,0.0,0.0,2.0531,3.5929,3.0796,1.5398,6.6725,85.2031,13.8583,0.0,0.0,1078.3843,0.6878,1.3653,49.7874,393.1663,162.1939,70.3183,36.9556,163.7337,486.0685,190.4239,1080.4374,37.9821,421.3963,1609.4411,88.796,53.8936,3.5929,34.3892,8.7256,17.9645,1475.1435,1102.5081,6276.8024,0.89
410.1966,0.4883,77.1579,3050.177,4318.8866,1816.628,4238.3103,168.9659,2479.7949,1027.9331,251.9839,130.387,680.7472,36.6256,89.8547,120.1319,1328.7755,3080.9425,11054.5721,94.2498,1498.2249,853.1315,987.4252,65170.0403,96493.7956,60370.5677,34024.1729,21847.8818,15641.0695,3845.1959,8918.5692,1992.9191,81895.2509,21897.8879,8806.6854,4142.5955,3211.8178,515.688,146.0139,968.8683,0.0,0.0,63.4843,48.8341,14.1619,1.465,8.3018,77.6462,94.2498,6.8368,0.0,11493.6735,22.3221,15.7685,378.9525,401.9045,230.9852,343.792,158.2224,620.1929,258.3323,3356.3667,3664.0215,309.1198,1037.236,2793.8225,188.0112,150.8973,46.8807,182.1511,47.8574,145.0372,1117.3239,1947.5034,42.4857,0.757
258.7625,0.0,7.9431,1521.7391,813.5452,1018.8127,419.7324,91.1371,2535.5351,28.8378,92.8094,10.8696,708.194,16.3043,64.7993,17.1405,470.7358,1301.0033,190.6355,178.5117,1495.4013,44.3144,514.6321,21861.6221,30791.4674,32600.255,4844.0635,2823.1605,384.6154,91.5552,443.9799,49.7492,6648.4114,2959.9457,700.6689,3565.6355,3089.4649,299.7492,13.796,75.2508,0.0,0.0,1.6722,24.6656,99.0803,0.8361,0.8361,51.4214,35.1171,0.0,0.0,3527.8554,1.6722,0.0,119.9833,493.7291,142.9766,101.1706,15.8863,64.3813,79.4314,160.1171,1868.7291,29.6823,670.5686,1223.3110000000001,288.8796,186.8729,4.5987,254.5987,18.3946,60.2007,4311.0368,1182.2742,45.1505,0.45
157.6355,0.0,4.5742,922.5897,975.3695,356.0873,222.3786,27.4455,1913.7931,54.0922,35.1865,9.5004,160.4504,7.7410000000000005,8.7966,10.9078,310.3448,138.6348,158.6911,79.5215,988.0366,40.1126,298.3814,12301.1612,13348.4905,12721.8825,4758.6207,2988.7403,3370.5137,118.2266,3175.5806,120.6897,15098.1703,7684.7713,4536.3934,5532.0197,914.145,297.6777,11.6115,10.2041,0.0,0.0,2.1112,9.1485,2.8149,0.3519,4.9261,50.6685,15.4821,0.0,0.0,2078.8177,0.0,0.0,24.6305,356.791,225.1935,39.056999999999995,15.1302,41.1682,52.4279,176.2843,858.5503,17.2414,224.1379,1656.5236,21.8156,53.8353,9.1485,91.4849,9.8522,36.5939,1075.2991,1372.6249,12966.5728,0.386
46.1538,0.0,1.6026,278.8462,413.7821,177.5641,147.1154,5.1282,3030.7692,25.5737,29.1667,3.5256,96.1538,0.3205,4.8077,12.5,411.85900000000004,249.0385,390.0641,121.7949,1276.9231,22.4359,289.7436,6750.4455,8354.9744,5623.5513,1634.6154,783.0128,659.9359,11.5385,1260.2564,4.4872,3126.9231,2512.5,1639.4231,7797.7564,229.4872,69.8718,5.4487,43.5897,0.0,0.0,0.3205,10.8974,0.9615,0.0,1.2821,16.3462,5.1282,0.0,0.3205,958.6538,0.0,0.6409999999999999,40.3846,74.359,23.3974,24.0385,12.1795,24.0385,33.0128,83.0128,1606.0897,10.8974,167.3077,588.1731,651.2821,41.9872,2.2436,143.2692,1.6026,10.5769,1009.9359,1015.3846,191.6667,0.677
41.6516,0.3622,0.3622,383.9189,537.8486,174.5744,114.0891,2.8975,3710.2499,23.5675,13.0388,2.1731,101.7747,0.3622,1.8109,2.1731,382.4701,73.8863,256.791,563.9261,578.0514,14.1253,67.3669,12087.9645,15629.271999999999,18006.0051,1197.3922,1195.9435,395.5089,64.1072,464.3245,19.1959,2393.3357,547.9066,93.8066,6042.7381,248.8229,247.3741,2.8975,6.1572,0.0,0.0,0.7244,1.0866,0.7244,0.0,0.7244,48.8953,1.8109,0.7244,0.0,333.5748,0.0,0.0,8.3303,289.7501,172.4013,6.5194,5.4328,10.8656,31.5103,62.2963,843.1728,3.6219,123.8682,720.2716,27.8884,37.3053,0.7244,43.8247,6.1572,6.1572,6574.0674,2588.9171,8.3303,0.54
69.4215,0.0,11.9008,213.5537,271.405,799.6694,307.1074,4.6281,1880.3306,66.1488,21.8182,25.7851,118.0165,0.9917,3.9669,5.2893,987.7686,68.7603,127.9339,165.6198,945.1239999999999,45.6198,166.6116,5893.2198,7849.8744,11411.6132,2426.7967,2020.476,377.5207,329.5868,467.7686,172.562,5956.3636,1959.9901,414.8198,5004.9587,293.2231,91.9008,8.2645,28.0992,0.0,0.0,0.3306,4.6281,4.6281,0.0,0.0,8.2645,6.281000000000001,0.3306,0.3306,832.7273,0.0,0.0,21.8182,186.1157,60.4959,22.8099,11.9008,38.0165,271.405,62.4793,490.2479,14.5455,138.5124,874.8397,156.0331,28.7603,2.314,28.7603,1.3223,4.6281,823.1405,1353.3884,444.6281,0.85
321.3716,1.2976,111.5934,1358.5846,2325.7272,1631.5126,4750.0719,97.7523,2629.3651,790.1331,355.9742,98.1849,668.2627,32.8725,60.9871,147.4936,3616.8368,2130.6551,15308.1902,501.7377,1883.6789999999999,789.8043,1149.6714,31240.0534,58704.1543,30867.7034,25572.1864,12541.2798,5437.7986,2919.1618,4277.7464,919.5641,55125.402,19253.6608,10213.3423,6113.4143,3108.6111,386.2515,168.6877,1035.9153,0.0,0.0,59.6895,65.3124,10.8133,3.4603,3.0277,123.7043,137.5453,0.0,0.0,6529.0781,0.0,16.4362,401.8227,296.7173,185.1239,321.3716,196.8023,689.0243,1090.847,1810.1485,2479.7088,571.808,1477.0985,1086.1151,196.3698,159.172,102.9427,396.6323,47.146,52.3364,1397.08,2110.3261,4361.6577,1.022
129.0192,0.0,17.552,644.8037,1210.1617,281.7552,418.7837,16.6282,3126.097,141.2625,50.5004,16.0123,165.6659,1.5396,16.6282,30.485,544.1109,512.0862,1089.7614,221.709,1432.1786,60.0462,204.465,23291.7383,20167.261000000002,11468.7667,3115.0115,1705.9276,699.6151,410.4696,382.44800000000004,64.0493,5985.2194,1580.3664,412.3172,4198.6143,510.2386,523.1717,27.7136,141.9554,0.0,0.0,0.6159,6.4665,0.6159,0.0,1.2317,6.4665,21.555,0.0,0.0,949.8014,0.0,0.0,61.5858,80.0616,70.5158,52.04,20.0154,51.7321,60.97,394.4573,896.3818,75.4426,243.264,212.2956,262.3557,44.9577,9.8537,108.699,3.3872,39.107,2482.8329,1110.3926,173.98,1.22
57.2152,0.3233,2.9096,823.0872,1274.395,222.0978,204.6403,26.1862,3695.1636,18.2883,14.2246,5.8192,245.0511,10.9917,34.2684,8.7287,136.1036,269.9441,119.2927,29.0958,967.2729,13.2547,427.0613,18624.4228,24482.3336,17275.9241,2263.6514,1352.307,479.4337,36.2081,570.9238,26.8328,4779.4661,2315.2996,1067.1684,5088.5279,607.1319,100.2188,5.8192,170.0486,0.0,0.0,0.0,7.4356,0.6466,0.0,0.6466,126.405,10.6685,0.0,0.0,1601.5802,0.6466,0.0,15.841,298.0701,270.5907,37.5012,2.9096,16.8109,5.4959,133.8406,907.1416,12.6082,281.5825,395.4148,19.7205,43.6437,5.8192,307.1221,20.0438,6.1424,2439.8425,1244.9759,7.4356,1.618
