SampleID,H1.Status,Cohort,ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1
TCGA.UC.A7PF.01A.11R.A352.07,H1.Positive,CESC,109.8229,6.7708,41.1458,1167.1875,498.9583,1965.625,3128.125,1713.5417,1574.4792,300.6979,38.5417,19.7917,1601.0417,16.1458,45.8333,175,4209.375,3556.7708,5046.3542,33.3333,1163.5417,557.2917,653.6458,44025.474,196020.0104,98395.0938,16537.5781,8529.6094,5580.2083,1883.3333,4598.9583,638.0208,50823.4375,18545.9062,5009.0156,8193.2292,1960.9375,227.6042,60.9375,8139.0625,0.5208,0,28.6458,12.5,30.2083,0,34.375,31.7708,195.8333,0,0,3459.8958,3.2865,11.8177,478.125,759.375,434.8958,1022.9167,130.2083,1074.4792,47.9167,992.7083,1759.8958,272.3958,220.3125,2149.2917,172.9167,67.1875,32.8125,77.6042,65.1042,27.6042,1705.2083,1331.25,26.5625
TCGA.UC.A7PG.06A.11R.A42S.07,H1.Negative,CESC,141.5341,0,18.9002,974.3641,1279.1797,953.4533,913.6423,69.1666,507.0876,232.074,62.3304,9.249,286.7196,950.2363,32.9748,61.5261,2841.4597,1735.5987,3578.1643,32.9748,752.7898,177.742,670.3529,18222.5636,21613.7569,10291.7422,5859.8894,5168.9635,1439.2279,533.6282,2611.0385,314.8688,16854.529,3932.0398,1273.5498,6841.8619,1353.5739,179.7527,47.4515,4688.8509,0,0,26.5407,14.4767,1.2064,0.8043,16.4874,134.714,51.0707,0.4021,0,2876.8473,0.5429,1.8699,245.7022,292.7516,75.1986,45.4408,88.871,288.7303,116.6181,507.0876,808.686,113.8032,207.9019,1522.6782,123.4543,61.124,29.7577,82.839,640.5952,78.0135,2027.546,1345.5313,193.8273
TCGA.UC.A7PG.01A.11R.A42S.07,H1.Negative,CESC,54.9976,1.4347,3.8259,557.1497,852.2238,1069.3448,356.2889,89.4309,711.143,71.7121,40.1722,6.2171,145.385,761.8364,11.956,34.4333,705.8824,537.5418,1322.3338,65.0407,537.0636,71.736,140.6026,13507.3888,14951.6021,7281.7791,1291.7264,1103.2999,312.2908,130.0813,623.6251,173.1229,3910.0909,1028.6705,312.2908,4883.7877,888.5701,137.7331,29.6509,413.6777,0.4782,0,2.8694,10.043,0.4782,0.9565,329.5074,335.2463,20.5643,0,0,742.7068,1.913,0,60.2582,230.0335,27.2597,14.8254,23.912,100.9087,22.9555,212.8168,1103.7781,51.6499,45.911,542.5347,141.5591,19.6078,10.5213,22.4773,475.8489,56.4323,8141.0808,1049.737,108.5605
TCGA.UC.A7PI.01A.11R.A42S.07,H1.Negative,CESC,33.3642,0.3707,4.8193,653.1974,582.3911,448.9342,504.912,14.4578,960.1483,43.203,20.76,11.4921,797.405,9.6386,5.9314,31.8814,1845.0417,180.9082,262.0945,12.975,438.1835,48.1928,97.127,33816.8193,51917.6274,26519.8146,3805.3753,2730.6766,171.6404,48.5635,990.9175,124.1891,13855.051,6204.4152,1241.5199,5984.43,486.3763,34.4764,7.4143,190.1761,0,0,1.4829,2.595,50.0463,0.3707,2.595,11.8628,13.7164,0,0,445.6645,0,1.1121,34.4764,374.4208,104.1705,14.0871,20.76,58.202,27.8035,38.1835,173.1233,27.0621,40.7785,2431.8517,38.5542,13.3457,4.0778,11.8628,32.2521,11.4921,2414.0871,1386.0982,1081.0009
TCGA.VS.A8EB.01A.11R.A36F.07,H1.Negative,CESC,46.5404,0,2.883,883.4432,1213.3443,817.1334,2120.6755,26.771,2277.1829,52.6524,10.2965,2.4712,355.8484,4.9423,10.7084,39.1269,83.6079,2070.4283,1161.8616,7.8254,687.8089,1263.5914,260.2965,13766.4539,25396.3468,15318.645,2999.5881,2082.3723,836.4909,171.7463,2692.3394,436.9852,12194.8105,4503.6038,854.6129,7237.6442,3960.0494,142.0923,33.7727,996.2932,0,0,19.7694,10.7084,8.6491,0,521.4168,457.9901,18.9456,0,0,708.402,2.0593,2.4712,153.6244,527.1829,371.911,30.4778,21.4168,758.2372,1.2356,207.1664,4722.8171,54.3657,55.1895,981.3674,319.6046,19.3575,11.1203,35.0082,12.3558,85.6672,8059.7199,1667.2158,4.1186
TCGA.VS.A8EC.01A.11R.A36F.07,H1.Positive,CESC,114.1264,50.5511,4.1098,162.75,244.9469,147.1326,31.2348,4.5208,1721.6153,8.7992,3.2879,2.0549,593.0511,0.822,2.0549,6.1648,108.5,14.3845,23.0151,17.2614,539.2121,25.892,24.6591,5168.1216,2869.4055,2500.111,207.1363,148.7765,67.4015,3.6989,206.7254,4.1098,452.4943,257.5765,125.3504,7507.4594,48.9072,206.7254,2.0549,7.3977,0,0,0.411,0.822,16.8504,0,15.2064,57.9489,2.4659,0,0,97.4034,0.411,0,12.7405,716.7575,60.4148,4.1098,2.4659,23.4261,4.5208,26.303,1755.3161,4.5208,11.9186,140.8239,692.5094,2.8769,1.6439,6.1648,31.6458,14.7955,2266.1702,1300.7669,422.4924
TCGA.VS.A8EG.01A.11R.A36F.07,H1.Positive,CESC,56.7776,5.3508,6.5398,575.2081,1162.604,1171.2247,342.7467,83.8288,625.1486,70.8026,28.8347,21.4031,407.5505,5.0535,8.6207,26.1593,1390.9037,134.3639,86.8014,39.8335,585.6094,112.9608,64.2093,18371.5488,29096.2099,9095.5262,1126.3377,906.6587,506.5398,71.0464,2138.2283,21.4031,4461.6528,937.5743,377.5268,8982.7586,1151.9025,491.3793,16.3496,495.8383,0.2973,0,1.4863,1.1891,12.4851,0,414.0904,94.8276,13.9715,0,0,567.1819,0,0.8918,50.5351,331.1534,92.7467,21.4031,22.5922,94.2331,36.5636,180.44,1133.1748,27.0511,52.6159,945.2646,465.5172,24.673,4.459,7.4316,126.0404,63.6147,6745.2438,752.0809,173.6029
TCGA.VS.A8EH.01A.11R.A36F.07,H1.Negative,CESC,28.4283,1.5835,0.3959,306.4133,800.4751,382.0269,415.2811,8.3135,3084.7189,12.5257,7.9177,0.7918,297.308,87.0942,5.9382,12.2724,46.3183,32.8583,35.6295,14.2518,331.3539,320.2692,142.1219,15752.5732,10239.901,7914.0974,1525.3365,1603.3254,609.2637,93.0325,975.4553,500.3959,3694.7743,1990.3405,899.0499,3970.7047,824.228,246.2391,11.4806,53.8401,0,0,6.73,4.3547,7.5218,0.3959,8.3135,22.1694,12.6683,0,0,435.0752,0,0.3959,14.6477,378.8599,20.5859,11.0847,5.5424,101.7419,5.9382,90.6572,1470.7047,36.8171,64.9248,268.1394,1295.7245,12.2724,3.1671,15.4394,679.3349,32.8583,2860.2534,885.194,275.9303
TCGA.VS.A8EI.01A.11R.A37O.07,H1.Negative,CESC,185.8144,3.3023,16.0396,1172.7798,2002.1229,1484.609,1654.4404,52.3647,2821.5591,285.3827,59.441,21.7007,898.2191,31.6075,24.5312,75.9524,1927.5858,2213.9403,2718.2451,44.3449,984.5501,491.0956,224.5548,95983.8566,57030.9235,41444.3684,2629.5837,2154.471,898.6909,293.4308,883.123,69.8196,7237.6459,2915.3485,1861.0544,5539.8042,2464.4416,217.0067,104.2576,644.4156,0,0,44.3449,11.3221,21.7007,0.4718,371.2702,224.5548,27.8335,0,0,1049.1803,0,7.5481,322.2078,467.9797,408.067,115.1079,119.8255,341.078,73.1218,641.5851,2360.184,144.3566,101.4271,1325.7365,135.3933,65.5738,12.7374,43.4013,81.6134,75.0088,3358.4149,1131.2655,76.4241
TCGA.VS.A8EJ.01A.11R.A37O.07,H1.Negative,CESC,90.6282,0.5149,25.7467,967.0443,1934.0886,494.8507,315.654,5.1493,1856.8486,83.6303,18.0227,6.6941,653.4501,120.4943,5.6643,29.8661,901.1329,528.3213,324.9228,5.1493,452.1061,109.6807,102.9866,54293.5067,66620.448,34733.311,15852.7291,12666.3234,4264.6756,1164.7786,6676.622,183.3162,57651.9053,18214.8507,12676.3491,10283.2132,1745.1081,1664.7786,23.172,245.6231,0,0,10.8136,28.3213,75.1802,0,6.6941,136.4573,13.9032,0.5149,0,1260.1493,1.0299,0,126.6735,577.24,499.4851,22.1421,48.9186,102.9866,10.8136,101.4418,259.5263,41.7096,23.172,1884.6807,508.7539,58.7024,7.2091,15.9629,320.8033,206.4882,4224.5108,4640.0618,3199.2791
TCGA.VS.A8EK.01A.12R.A37O.07,H1.Positive,CESC,66.1835,1.2046,6.4244,372.2144,486.6493,819.1126,460.9516,21.2809,1174.0614,128.1108,22.4854,1.6061,130.4959,44.1678,10.4397,36.1373,73.4792,238.1048,360.5702,14.8565,796.2136,127.2837,151.3752,8729.0905,4174.8043,4475.6675,1478.8195,1325.0351,570.9697,130.8974,1077.6952,51.7968,3675.9687,1959.5061,1075.5631,3519.3736,676.1694,197.5507,30.9175,130.0944,2.0076,0,6.8259,15.6595,19.2732,1.2046,135.3142,193.5354,28.5083,0,0.4015,658.9038,6.8701,5.1757,104.7982,235.2941,57.8197,14.0534,16.4626,158.6027,22.0839,453.7242,2189.5202,46.9785,426.8219,1289.6728,275.4467,32.1221,6.4244,20.4778,470.9898,63.8426,2624.7741,1170.4477,8.8336
TCGA.VS.A8EL.01A.11R.A37O.07,H1.Positive,CESC,219.0053,0,16.4406,581.1755,800.6576,2456.2269,5219.8931,215.372,3180.4357,415.9433,32.8812,6.1652,508.4258,262.6387,59.5972,120.4275,434.0321,3518.2902,3798.6025,12.7415,874.6404,797.3695,943.6909,17572.1332,28149.8027,21818.5491,7295.9309,6501.4386,2755.0349,247.8422,2616.9338,210.4398,14080.148,6562.4455,1418.0025,5978.6272,3315.6597,248.6642,76.0378,1013.1525,2.4661,0.411,102.3428,36.5804,0.411,0.822,1506.7818,400.7398,118.7834,0.411,0,4015.0021,35.3473,41.9236,1337.0325,297.575,189.067,108.919,286.0666,1587.3407,33.2922,1078.5039,3734.8952,245.7871,172.2154,1633.2594,240.4439,104.3979,50.5549,108.919,1145.9104,63.2963,4609.9466,774.7637,0.822
TCGA.VS.A8Q8.01A.11R.A37O.07,H1.Positive,CESC,56.5073,112.5364,16.9096,724.7813,1384.8397,1976.0933,2160.9329,225.0729,1798.8338,171.1895,31.4869,12.2449,689.7959,37.9009,27.9883,77.551,1706.1224,3970.8455,2241.9825,9.3294,774.3382,520.6997,376.6764,39750.9971,35505.3528,34836.3382,9994.1691,5330.0292,2485.1312,1091.5452,5377.2595,900.2915,32180.758,9636.4257,3458.8921,8176.6764,2978.4257,101.4577,49.5627,8697.3761,0,0,65.8892,29.1545,4.6647,4.0816,457.7259,261.8076,23.3236,1.1662,0,2193.586,0.5831,0,548.688,284.5481,438.484,158.0175,166.7638,313.1195,11.6618,479.3003,1324.1983,168.5131,103.7901,1187.3061,882.7988,66.4723,19.8251,56.5598,326.5306,71.137,5630.9038,760.3499,15.7434
TCGA.VS.A8Q9.01A.12R.A37O.07,H1.Positive,CESC,32.2669,0.461,3.6876,832.9473,1948.9215,725.5446,447.5882,35.9546,1714.7559,56.3472,12.9068,5.9924,281.1831,454.9635,8.7582,24.4307,59.0024,967.5464,942.1938,30.4231,638.8849,104.637,131.8334,41202.0024,55994.3349,21113.4435,1033.4631,922.3727,162.7174,100.9493,497.8324,70.0653,5323.5795,1236.7492,365.999,10074.1908,2560.6099,37.3374,16.5944,252.6038,3.2267,0,15.2115,3.6876,3.2267,0.461,68.6824,80.2063,12.9068,0,0,454.9635,0.461,0.461,78.8235,447.5882,129.0676,13.8287,36.8765,108.7856,4.6096,86.6597,332.8101,53.4709,38.7203,646.6796,127.6848,22.5868,6.9143,17.0554,334.654,31.345,8539.6687,870.2847,1.8438
TCGA.VS.A8QA.01A.11R.A37O.07,H1.Negative,CESC,107.0512,0,5.2775,1292.2439,3858.6373,659.3158,936.0098,25.2568,2508.3404,74.8167,6.7854,0.377,36.1889,8.2933,7.5393,21.4871,5499.1989,1245.123,710.5834,1.5079,510.0368,160.5881,99.1424,53698.6146,71009.5373,37345.189,8096.9484,4627.5827,3344.8308,840.6371,3756.8561,324.5688,25217.9813,8178.6033,1378.2716,8782.5841,1168.2217,370.1819,12.4399,2855.5273,0,0,22.995,1.8848,38.8276,0,3.0157,15.8326,7.1624,0,0,610.3101,2.2618,0,317.7834,208.0859,65.5923,53.5294,52.3985,133.8234,9.0472,68.2311,487.7957,100.2733,39.2046,1753.2146,58.053,14.7017,22.2411,26.3877,24.5029,10.1781,11520.1206,969.5599,622.373
TCGA.VS.A8QC.01A.11R.A37O.07,H1.Positive,CESC,79.7566,12.7694,7.1828,447.7255,829.2099,897.8452,736.6321,33.9186,1196.7279,93.7111,15.5626,6.3847,464.8843,49.0822,7.5818,15.9617,496.0096,391.0615,367.518,17.5579,828.8109,209.0982,160.016,24890.1676,43893.8228,23668.4278,1337.6018,1482.8292,1300.4789,65.0439,1986.8316,61.8516,4233.8388,4381.4206,2091.7797,6754.1899,1427.3743,201.9154,19.5531,125.6983,1.1971,0.7981,4.7885,7.1828,13.5674,2.7933,118.5156,81.8037,35.1157,0,0,920.5906,0.7981,1.9952,70.2314,493.6153,104.5491,37.1109,15.1636,181.1652,5.5866,283.32,1708.6991,53.8707,87.7893,753.4278,550.6784,50.6784,6.7837,69.0343,181.1652,51.4765,2630.8859,1299.6808,84.1979
TCGA.VS.A8QF.01A.21R.A37O.07,H1.Positive,CESC,91.552,0.864,12.5284,165.0286,160.2765,976.3473,1323.6851,12.9604,1455.4488,390.7593,50.5454,15.9844,384.4908,17.2805,19.8726,68.6899,314.0728,1488.2817,1649.4222,34.561,650.1782,164.1646,372.3944,8051.8415,6269.9255,5601.3349,3985.7738,3234.4443,1730.2084,254.8871,2645.2101,194.4054,9230.8025,5842.9204,2832.7033,6260.7193,1803.2185,308.8886,58.7536,195.2695,0,0,11.2323,16.4165,7.3442,0.864,207.3658,196.9975,31.1049,1.728,0.432,2286.4067,0,1.728,119.2353,472.6212,58.7536,62.6418,41.0411,142.996,46.6573,587.5365,821.687,75.6021,108.435,880.3629,184.4692,83.8103,7.3442,14.2564,215.142,61.3457,1924.6139,1308.9967,26.3527
TCGA.VS.A8QH.01A.11R.A37O.07,H1.Negative,CESC,32.7605,1.6112,2.6853,1111.7078,800.7519,1209.9893,172.9323,10.2041,816.8636,19.1139,11.8153,3.2223,42.4275,1.6112,4.8335,9.667,352.8464,127.8195,105.8002,11.8153,331.9012,138.5607,53.7057,99941.4017,87358.899,66421.4447,641.246,473.1472,413.5338,32.2234,1709.4522,82.7068,2925.8861,1322.4114,254.0279,11631.5789,295.3813,357.6799,7.5188,24.7046,0,0,1.6112,4.8335,1.6112,0.5371,25.2417,82.7068,15.0376,0,0,245.435,0,1.0741,11.8153,457.0354,121.3749,12.8894,6.4447,48.8722,2.1482,21.4823,316.8636,10.7411,156.2836,2615.5424,43.5016,19.8711,2.1482,19.334,133.1901,15.0376,11460.2578,723.9527,1.6112
TCGA.VS.A8QM.01A.11R.A37O.07,H1.Positive,CESC,369.774,0.8312,94.7616,1356.5873,2146.2675,2398.9651,3355.7249,43.6402,1637.1316,792.4565,297.5847,167.9109,798.4082,62.7588,35.3278,148.7924,3658.2971,815.033,3575.5885,163.7547,1322.5064,683.2811,212.3824,36203.0475,42706.6827,25843.7867,4612.1476,3740.1745,2389.4058,604.3131,1738.1275,415.2055,18126.4839,4919.0671,1164.5704,6537.3046,1170.3891,377.384,196.5888,760.5866,0.4156,0,29.0935,19.5342,15.378,1.2469,51.1214,81.0461,107.2302,11.2218,0,2551.6311,7.4812,6.6499,221.1104,409.3868,150.0392,68.9931,217.3698,653.3564,272.6475,1015.3624,1890.6605,322.1064,196.5888,1748.0068,413.543,189.9389,32.0028,56.5245,176.2234,103.9053,2610.1006,981.2815,512.0452
TCGA.VS.A94W.01A.12R.A37O.07,H1.Negative,CESC,209.2893,3.1068,44.2718,1376.3107,1794.1748,1799.2233,2003.1068,708.3495,1787.1845,393.4757,180.9709,21.7476,1377.0874,46.6019,88.932,350.2913,1515.3398,9847.3786,4928.5437,47.3786,1146.4078,286.9903,559.6117,58169.2816,72156.6951,68475.5379,8036.9243,7853.9495,5829.9029,766.2136,9809.7087,2252.0388,21353.3981,11719.8252,1582.5243,8523.4951,4485.8252,300.1942,351.068,691.2621,0.3883,0,37.6699,20.1942,39.6117,2.7184,52.4272,190.6796,117.6699,1.165,0.3883,3130.0971,0,1.165,634.5631,411.6505,224.0777,105.2427,178.2524,332.4272,49.3204,559.6117,1845.0485,288.932,166.6019,1788.3767,313.0097,244.2718,89.7087,89.3204,29.9029,137.8641,5646.2136,975.534,42.3301
TCGA.VS.A94X.01A.11R.A38B.07,H1.Positive,CESC,67.0171,10.9505,4.3802,745.9483,1403.4166,1282.523,731.4936,69.2072,1951.8178,82.9172,45.1161,3.0661,860.7096,20.5869,21.901,117.8274,288.2173,1118.7035,657.9063,6.5703,574.6824,207.6216,140.6045,17448.0946,26794.0429,16474.0254,5368.813,1483.5742,379.7635,784.4941,367.9369,66.141,13171.7039,1478.2348,482.2602,5085.4139,2156.3732,431.8879,71.3973,1537.8887,0,0,11.3885,12.7026,12.7026,0,359.6145,510.7315,38.1078,0.876,0,538.4275,1.4323,2.0718,190.9768,169.0758,110.8191,70.9593,53.0004,382.3916,5.2562,343.4078,983.7933,90.2322,49.4963,403.5042,155.0591,39.8598,17.9588,18.8349,11.8265,38.1078,3367.9369,776.6097,114.3233
TCGA.VS.A94Y.01A.11R.A38B.07,H1.Positive,CESC,97.0018,0,2.3516,397.4133,793.6508,1101.117,660.7878,126.9841,8011.1699,16.6196,3.5273,0.5879,888.301,19.4004,7.6426,22.3398,62.3163,212.816,232.8042,16.4609,564.3739,256.9077,101.117,53568.4715,83966.5373,27091.0758,6510.876,2952.9688,2609.6414,1000,1872.428,231.0406,21379.7766,12674.5855,3139.9177,2669.6061,15254.5561,69.9588,9.4062,79.3651,0,0,1.7637,31.746,1.1758,1.1758,6627.866,5696.0611,34.6855,0,0,596.1199,46.5021,312.1105,48.7948,356.261,162.2575,177.5426,7.0547,249.2651,0,144.6208,3618.4597,42.9159,34.6855,462.4809,91.7108,22.3398,15.2851,45.8554,515.5791,1796.0024,8114.0506,946.5021,42.328
TCGA.VS.A94Z.01A.11R.A38B.07,H1.Positive,CESC,279.6546,0.8425,44.6504,1345.4086,2270.0084,1266.2174,9554.7599,84.6672,976.8324,667.123,105.7287,17.2704,582.5611,35.3833,42.123,295.2822,260.3201,1206.4027,5267.0598,39.1744,1002.9486,1687.4473,1254.4229,54210.1769,57053.6226,37092.9655,7273.7995,4335.2991,2302.8644,1631.845,2624.2628,261.1626,18012.6369,4943.096,1775.0168,8868.5762,2477.6748,196.2932,271.6933,819.7136,2.9486,0.4212,221.1457,36.647,16.0067,0.4212,33.6984,61.9208,212.2999,1.2637,0,2952.8222,9.2755,21.4743,2109.941,183.235,540.4381,132.2662,453.2435,3217.3547,48.8627,1650.8003,2953.6647,762.4263,382.4768,1464.1196,724.5156,69.0817,74.5577,110.7835,200.0842,80.8762,1701.7692,582.5611,5.8972
TCGA.VS.A950.01A.11R.A42T.07,H1.Positive,CESC,102.1616,2.978,6.4524,484.4273,1134.1357,884.9733,188.609,78.4216,3582.0821,153.5128,27.2987,13.4012,288.3732,412.4581,15.3865,29.284,119.6178,452.6616,707.7801,15.3865,860.6527,50.6266,90.8301,31121.4443,29414.8455,17736.9103,1619.5558,1030.8971,898.8708,219.8784,3381.561,145.9238,10472.267,3299.2232,753.4434,4807.048,2186.3755,157.3396,32.7584,203.9955,0.4963,0,1.9854,10.9195,6.4524,0,753.4434,655.1681,37.7218,0.4963,0,441.7422,7.4451,15.3865,53.1083,323.117,127.5593,33.2547,18.3646,97.2825,13.4012,482.9383,2493.1133,19.3572,44.1742,457.7392,73.9546,40.2035,2.978,36.7291,218.3894,56.5827,10974.5626,893.9074,18.8609
TCGA.VS.A952.01A.11R.A38B.07,H1.Negative,CESC,60.6743,0,5.0569,704.5933,1600.9271,640.5394,230.5099,9.271,914.0329,118.3987,30.3413,21.0704,54.783,1.2642,7.1639,7.5853,628.3186,100.7164,58.5756,23.5988,968.9676,42.5622,35.8196,19002.9372,26555.6806,26778.4956,20571.85,9603.4555,5457.6485,3303.8348,5592.0775,83.4387,39299.6207,17640.9903,8069.0265,6729.8778,1446.2705,37.0839,27.8129,28.2343,2.5284,0,2.5284,3.7927,23.1774,0,10.9566,62.7897,17.2777,0,0,272.2292,0,0,222.9246,635.9039,560.472,7.5853,10.1138,41.2979,19.8062,262.1155,203.9612,19.8062,26.1273,2642.3894,24.863,55.2044,2.107,18.5419,8.8496,53.5188,3217.8677,1305.9418,1392.7518
TCGA.VS.A953.01A.11R.A38B.07,H1.Positive,CESC,54.4794,0.6822,2.3877,637.1621,994.9689,397.3736,560.7572,113.584,1183.2523,55.7244,3.752,1.0233,769.1652,104.7156,28.3107,24.2176,500.3837,1416.219,714.9314,17.0547,842.5002,158.9494,188.9656,35672.189,31254.1622,19535.6391,15034.4334,4958.7448,476.1661,851.3686,2443.9328,221.3695,24631.0224,4042.6605,2769.6768,8276.6266,5475.9103,248.6569,11.9383,327.4495,0,0,28.9929,5.4575,21.4889,0,181.8027,1140.2746,38.8846,0,1.0233,886.1601,0.3411,0.6822,190.6711,868.4233,389.1873,38.5435,63.7844,272.8746,2.3877,171.5699,2411.1879,59.6913,41.6134,445.9589,29.6751,8.1862,18.419,41.6134,379.2956,209.0901,4240.1296,1213.9507,8.8684
TCGA.VS.A954.01A.11R.A38B.07,H1.Negative,CESC,50.8315,84.7192,7.7017,297.2874,446.1879,1386.3145,640.7854,6.1614,978.1219,180.4571,35.9415,9.2421,130.9297,762.473,10.7824,54.4257,123.228,718.8297,613.0591,8.7286,815.3532,118.6069,233.1062,8712.2011,18371.5939,13328.2844,2562.6794,2348.4681,401.0043,306.5295,848.7325,134.0104,6806.2908,2446.2392,1533.0174,9285.74,831.2753,155.0618,48.2643,609.9784,0.5134,0,9.7555,2.0538,2.5672,0,12.3228,55.4526,26.6994,1.0269,0,1000.7137,0.5134,0,218.7296,363.5225,32.3473,24.6456,32.8608,107.8245,20.0245,285.4781,1446.9016,54.4257,89.8537,594.8367,627.9491,82.6654,6.1614,48.2643,1701.0592,13.8631,1982.9432,1692.3306,17.9707
TCGA.VS.A957.01A.11R.A42T.07,H1.Positive,CESC,46.5116,6.5116,4.6512,1043.7209,1657.6744,901.3953,393.4884,77.2093,298.6047,24.893,6.5116,0.9302,98.6047,17.6744,5.5814,19.5349,1286.5116,105.1163,148.8372,15.814,511.6279,71.6279,84.6512,26312.5302,29733.9628,16184.1767,1954.4186,1363.7209,304.186,105.1163,252.093,153.4884,8144.186,2680.4279,449.3023,5966.5116,386.9767,200,7.4419,673.4884,0,0,1.8605,3.7209,6.5116,0,24.186,130.2326,7.4419,0,0,542.3256,0,0.9302,33.4884,268.8372,139.5349,2.7907,18.6047,101.3953,4.6512,84.6512,157.2093,30.6977,27.907,951.7674,162.7907,15.814,7.4419,14.8837,76.2791,12.093,5654.8837,1005.5814,683.7209
TCGA.VS.A958.01A.11R.A42T.07,H1.Negative,CESC,258.3933,1.199,28.777,2528.1775,2883.0935,1848.9209,5538.9688,199.0408,433.4532,257.8837,50.9592,32.9736,917.2662,42.5659,48.5612,200.8393,1030.5755,2245.2038,9250.5995,5.9952,1168.4652,1308.1535,967.0264,56440.6055,62317.44,90123.807,13850.7794,12091.0671,8464.6283,782.9736,10957.4341,269.7842,49679.8561,21832.7758,2697.8417,6362.1103,7857.9137,114.5084,118.705,23321.3429,0,0,183.4532,28.777,1.7986,1.199,14.3885,336.3309,153.4772,1.7986,0,5317.1463,0,19.1847,1131.8945,200.2398,360.3118,134.8921,167.8657,1937.6499,48.5612,1519.1847,1757.1942,318.3453,231.4149,2221.7266,384.8921,100.7194,34.7722,53.3573,70.7434,138.4892,4226.0192,962.2302,4.1966
TCGA.VS.A959.01A.11R.A42T.07,H1.Negative,CESC,142.9623,0.6289,20.1258,1910.6918,2389.3082,1477.3585,1122.6415,46.5409,2369.1824,477.7862,61.0063,26.4151,484.2767,12.5786,18.8679,52.2013,2398.7421,390.566,953.4591,10.6918,1084.9057,154.0881,238.9937,36511.3208,39951.9623,23626.6541,4471.0692,3152.2013,1031.4465,705.6604,1201.2579,313.2075,14013.8365,3544.2516,1032.0755,4691.8239,1651.5723,372.956,52.2013,2130.8176,0,0,8.805,36.478,166.0377,0.6289,3.7736,33.3333,45.283,0.6289,0.6289,1381.761,1.2579,7.5472,154.717,511.3208,57.8616,50.3145,100,198.1132,87.4214,990.566,583.0189,109.434,148.4277,2234.7296,155.9748,66.6667,13.2075,33.3333,15.7233,72.956,5376.7296,882.3899,2260.3774
TCGA.VS.A9U5.01A.11R.A42T.07,H1.Positive,CESC,181.3869,0,26.3772,373.6763,575.9012,1511.5574,1424.3663,48.3581,1261.7072,314.2911,82.795,24.9118,375.8744,15.3867,27.8426,98.1816,5563.3812,315.7931,1932.8592,47.6254,708.5196,244.7214,241.7906,6657.2197,12400.0681,4194.0919,3014.3224,2220.077,1481.5168,153.134,1315.1942,129.6877,7602.4817,2835.4194,471.1253,2390.7958,989.1432,211.7499,68.141,8798.2459,0,0,35.1695,8.0597,48.3581,0.7327,8.0597,63.7448,87.9238,0.7327,0,1798.0426,0.7327,0,205.8883,304.07,163.3918,49.8235,98.9143,372.9436,82.0623,868.9807,1561.3809,178.7785,121.628,1142.5191,674.0828,87.1911,36.6349,54.2197,76.9334,43.9619,8251.6527,924.6658,213.2153
TCGA.VS.A9U6.01A.11R.A42T.07,H1.Positive,CESC,114.6542,0.7166,13.9735,1834.8262,3424.2207,654.6041,697.9577,22.9308,2499.1043,102.5367,25.7972,36.546,901.8273,185.9549,22.9308,53.0276,1494.8047,522.7517,765.3171,18.273,853.0992,177.7141,324.6148,49647.4131,78338.771,23465.2418,15492.7195,6861.2755,1567.8968,2916.5174,3312.4328,2112.8628,39109.9964,9422.01,3743.0419,6004.2995,1173.0563,245.4317,48.7281,303.1172,0,0,35.8295,19.7062,18.9896,0.3583,21.856,124.3282,30.8133,0,0,1578.2874,1.0749,1.0749,272.6621,431.7449,283.411,42.9953,117.8789,297.3845,9.3157,178.789,1389.4661,82.0494,109.9964,1505.6897,1035.4712,73.0921,30.455,38.6958,210.6772,157.2913,7606.5926,1314.2243,599.4267
